1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
109	-0.439384	4.666413	0.468055	0.033226	1.5
110	-0.440665	5.644086	0.450880	0.087107	1.4
111	-0.453861	6.642101	0.434601	0.043009	1.4
112	-0.450446	7.364032	0.423539	0.094269	1.4
113	-0.469252	8.364032	0.409116	0.046793	1.4
114	-0.461852	7.480107	0.421813	0.061817	1.3
115	-0.437995	8.480089	0.407505	0.055561	1.2
116	-0.427337	7.510408	0.421365	0.060878	1.2
117	-0.499160	6.534895	0.436293	0.085213	1.2
118	-0.443114	7.534894	0.421003	0.074888	1.3
119	-0.433074	6.559009	0.435911	0.059303	1.3
120	-0.451780	7.245474	0.425317	0.036211	1.3
121	-0.424316	8.179129	0.411708	0.029143	1.2
122	-0.445533	7.246686	0.425299	0.043292	1.3
123	-0.443046	8.211141	0.411257	0.031922	1.3
124	-0.459166	7.237481	0.425438	0.043481	1.2
125	-0.473992	6.682622	0.433965	0.089260	1.3
126	-0.433684	5.706745	0.449822	0.061034	1.2
127	-0.423344	6.645488	0.434548	0.087514	1.3
128	-0.434976	7.645488	0.419378	0.045983	1.3
129	-0.454340	6.677879	0.434039	0.017451	1.2
130	-0.460734	5.803682	0.448195	0.044665	1.2
131	-0.474352	6.332613	0.439522	0.045241	1.2
132	-0.439026	7.330377	0.424043	0.085964	1.4
133	-0.422996	8.330377	0.409585	0.049317	1.3
134	-0.480894	7.528302	0.421101	0.050657	1.3
135	-0.470894	8.528302	0.406840	0.103359	1.2
136	-0.437146	7.553152	0.420734	0.060203	1.2
137	-0.426299	6.577849	0.435614	0.073380	1.2
138	-0.468469	7.577723	0.420372	0.042347	1.2
139	-0.437674	6.601838	0.435235	0.064135	1.2
140	-0.447876	6.188202	0.441857	0.081189	1.2
141	-0.421542	6.420531	0.438113	0.076636	1.4
142	-0.455953	7.279134	0.424811	0.046240	1.3
143	-0.444500	8.220272	0.411129	0.028501	1.3
144	-0.445891	8.068439	0.413276	0.049830	1.9
145	-0.439480	7.114933	0.427292	0.043815	1.3
146	-0.421407	6.139048	0.442657	0.043708	1.2
147	-0.427032	6.244184	0.440949	0.046898	1.3
148	-0.464165	6.134357	0.442733	0.110497	1.2
149	-0.454573	5.158474	0.459250	0.060372	1.3
150	-0.430889	4.182589	0.477047	0.031664	1.2
151	-0.448152	4.870994	0.464354	0.067144	1.2
152	-0.435730	3.977461	0.480965	0.036314	1.4
153	-0.426637	3.001582	0.500521	0.117350	1.3
154	-0.441449	4.001581	0.480501	0.035756	1.2
155	-0.412995	4.395508	0.473048	0.072409	1.1
156	-0.458543	5.393787	0.455156	0.058524	1.4
157	-0.442381	6.392060	0.438568	0.035662	1.3
158	-0.432805	5.418354	0.454733	0.034136	1.3
159	-0.436342	6.365996	0.438986	0.033012	1.3
160	-0.423560	7.008485	0.428916	0.053585	1.2
161	-0.458103	6.448263	0.437670	0.043008	1.2
162	-0.417000	7.448262	0.422285	0.070418	1.3
163	-0.464782	6.626380	0.434848	0.053877	1.2
164	-0.469911	7.626375	0.419658	0.051921	1.2
165	-0.443731	8.592080	0.405963	0.129822	1.2
166	-0.421283	7.616195	0.419807	0.057542	1.2
167	-0.450195	8.616195	0.405632	0.050937	1.2
168	-0.460617	7.990746	0.414384	0.058625	1.3
169	-0.435080	8.990746	0.400566	0.033882	1.2
170	-0.432122	8.015037	0.414037	0.075489	1.6
171	-0.476508	9.015031	0.400242	0.089247	1.7
172	-0.442325	10.015031	0.387338	0.051395	1.3
173	-0.437264	11.015031	0.375239	0.072327	1.3
174	-0.446869	12.015031	0.363873	0.033195	1.2
175	-0.452294	12.996368	0.353370	0.091172	1.2
176	-0.410358	13.996314	0.343273	0.046137	1.2
177	-0.461605	13.020515	0.353119	0.056277	1.3
178	-0.416304	12.067300	0.363298	0.061728	1.1
179	-0.448289	11.160121	0.373546	0.036141	1.5
180	-0.426304	10.184240	0.385236	0.025190	1.4
181	-0.440702	9.217871	0.397556	0.053274	1.3
182	-0.490874	10.053652	0.386856	0.043419	1.3
183	-0.432500	11.052930	0.374795	0.085476	1.2
184	-0.457873	11.482693	0.369837	0.057531	1.3
185	-0.474111	12.482668	0.358791	0.093647	1.3
186	-0.470549	11.506783	0.369563	0.047493	1.6
187	-0.426254	12.506752	0.358533	0.066686	2.0
188	-0.466742	11.530867	0.369289	0.033324	1.5
189	-0.442626	12.518496	0.358408	0.043005	1.3
190	-0.444598	11.543385	0.369147	0.066288	1.3
191	-0.443467	10.661625	0.379427	0.059083	1.3
192	-0.441643	11.658630	0.367844	0.030686	1.3
193	-0.447238	10.988350	0.375552	0.086132	1.4
194	-0.467182	11.943457	0.364664	0.097176	1.2
195	-0.426951	12.943413	0.353921	0.060615	1.2
196	-0.455614	13.943413	0.343793	0.052211	1.3
197	-0.429521	12.967528	0.353670	0.027418	1.3
198	-0.436512	12.594059	0.357602	0.063854	1.3
199	-0.464611	11.632569	0.368138	0.061024	1.5
200	-0.444328	12.632569	0.357192	0.054243	1.6
201	-0.431232	13.632569	0.346878	0.093361	1.5
202	-0.438579	12.713499	0.356335	0.033290	1.5
203	-0.455698	11.737885	0.366954	0.031045	1.4
204	-0.432569	11.001639	0.375396	0.061119	1.3
205	-0.437421	10.188744	0.385180	0.126256	1.5
206	-0.437177	11.130058	0.373896	0.074601	1.3
207	-0.440651	12.130058	0.362610	0.066807	1.4
208	-0.429474	11.154172	0.373615	0.053273	1.2
209	-0.479621	12.154172	0.362346	0.042722	1.3
210	-0.471838	11.489555	0.369758	0.039120	1.3
211	-0.419419	12.460548	0.359028	0.054017	1.4
212	-0.468687	13.459900	0.348616	0.077535	1.2
213	-0.440496	12.484015	0.358777	0.055454	1.3
214	-0.457638	13.484014	0.348373	0.065922	1.4
215	-0.445100	12.508130	0.358519	0.041559	1.3
216	-0.451179	13.508130	0.348129	0.037667	1.5
217	-0.417062	14.311748	0.340207	0.105833	1.3
218	-0.481928	13.336628	0.349868	0.077199	1.3
219	-0.437641	14.336628	0.339967	0.034783	1.3
220	-0.464532	15.302192	0.330925	0.044673	1.3
221	-0.443133	16.302070	0.322054	0.056765	1.3
222	-0.449693	15.494740	0.329179	0.052787	1.5
223	-0.458982	15.683935	0.327481	0.047046	1.4
224	-0.429955	14.708050	0.336431	0.050637	1.3
225	-0.460188	13.732216	0.345883	0.048783	1.4
226	-0.431334	12.924122	0.354122	0.069695	1.3
227	-0.439404	13.924040	0.343983	0.049619	1.2
228	-0.441047	12.948170	0.353871	0.058871	1.3
229	-0.450103	12.412533	0.359544	0.061407	1.6
230	-0.436191	13.412533	0.349096	0.048729	1.4
231	-0.456489	12.437145	0.359280	0.097801	1.6
232	-0.423526	11.461293	0.370080	0.076045	1.3
233	-0.450760	11.520934	0.369402	0.032109	1.3
234	-0.405460	10.548963	0.380782	0.044495	1.3
235	-0.423131	11.546286	0.369114	0.049622	1.3
236	-0.452264	10.719240	0.378738	0.070262	1.4
237	-0.432224	9.745542	0.390733	0.046737	1.3
238	-0.440890	8.857404	0.402355	0.055663	1.2
239	-0.464207	7.881519	0.415951	0.059509	1.4
240	-0.470848	8.880578	0.402043	0.057622	1.2
241	-0.445906	7.905388	0.415607	0.078447	1.3
242	-0.418165	7.561388	0.420613	0.041707	1.4
243	-0.444621	6.585760	0.435489	0.056867	1.3
244	-0.454583	5.610367	0.451451	0.088100	1.2
245	-0.432148	4.640363	0.468530	0.068720	1.4
246	-0.430711	5.640363	0.450943	0.057965	1.3
247	-0.446288	4.664478	0.468090	0.032053	1.4
248	-0.406014	5.425696	0.454606	0.082121	1.5
249	-0.456391	4.449813	0.472038	0.048088	1.3
250	-0.449165	3.688708	0.486590	0.043575	1.4
251	-0.440103	2.712825	0.506616	0.069781	1.6
252	-0.451582	3.212465	0.496161	0.055622	1.7
253	-0.474809	4.212464	0.476482	0.049281	1.5
254	-0.462254	5.211713	0.458318	0.034041	1.3
255	-0.437276	6.211702	0.441475	0.072224	1.2
256	-0.451023	6.481781	0.437136	0.053864	1.3
257	-0.425124	7.476488	0.421867	0.051362	1.3
258	-0.419131	6.500612	0.436837	0.050335	1.3
259	-0.444555	5.544355	0.452574	0.049892	1.3
260	-0.442621	4.593765	0.469383	0.077152	1.2
261	-0.437058	5.587344	0.451842	0.060894	1.2
262	-0.451158	4.611459	0.469059	0.055614	1.3
263	-0.462529	3.728637	0.485805	0.032611	1.2
264	-0.428330	4.196352	0.476787	0.086970	1.2
265	-0.416521	5.196323	0.458587	0.066919	1.3
266	-0.439307	4.220441	0.476331	0.027408	1.5
267	-0.452304	3.265171	0.495084	0.048530	1.3
268	-0.444028	3.101106	0.498454	0.059115	1.3
269	-0.449839	2.139898	0.519159	0.051660	1.4
270	-0.436974	3.114592	0.498175	0.041674	1.5
271	-0.427148	4.112667	0.478376	0.029624	3.0
272	-0.484878	3.181213	0.496803	0.058311	1.5
273	-0.410800	4.181137	0.477075	0.019901	1.3
274	-0.476045	3.233497	0.495731	0.053518	1.2
275	-0.451285	3.858584	0.483265	0.058109	1.3
276	-0.425285	4.728874	0.466919	0.113017	1.3
277	-0.447087	5.728874	0.449450	0.127761	1.3
278	-0.454154	4.752989	0.466481	0.034154	1.3
279	-0.437024	5.751323	0.449073	0.039109	1.3
280	-0.455823	6.432497	0.437922	0.053378	1.2
281	-0.439855	5.766852	0.448812	0.093342	1.5
282	-0.487075	6.762047	0.432723	0.063959	1.2
283	-0.430056	5.786163	0.448489	0.064541	1.2
284	-0.436351	6.786159	0.432348	0.096463	1.4
285	-0.432144	7.786159	0.417329	0.100327	1.2
286	-0.461855	6.810274	0.431973	0.061545	1.3
287	-0.419488	6.155626	0.442387	0.032700	1.6
288	-0.443873	6.715961	0.433443	0.043180	1.4
289	-0.449817	5.761823	0.448896	0.068534	1.4
290	-0.416858	6.761823	0.432727	0.073059	1.3
291	-0.453392	7.761823	0.417682	0.048009	1.3
292	-0.475036	8.761702	0.403649	0.057946	1.5
293	-0.411940	7.785817	0.417334	0.049088	1.3
294	-0.411293	6.810581	0.431968	0.072469	1.6
295	-0.431713	5.834696	0.447677	0.050693	1.6
296	-0.474273	4.864946	0.464462	0.070392	1.3
297	-0.429386	3.921082	0.482053	0.052027	1.3
298	-0.439367	2.945332	0.501696	0.053729	1.3
299	-0.457996	3.206760	0.496278	0.069300	1.3
300	-0.427788	4.206760	0.476590	0.118702	1.4
301	-0.464900	5.206760	0.458404	0.080906	1.3
302	-0.492718	6.206760	0.441555	0.086421	1.3
303	-0.479170	7.206760	0.425901	0.035189	1.3
304	-0.436836	7.081834	0.427796	0.124787	1.3
305	-0.453066	7.806023	0.417041	0.093751	1.3
306	-0.462516	6.830138	0.431665	0.051036	1.4
307	-0.418421	7.830016	0.416694	0.042486	1.3
308	-0.433429	8.829886	0.402727	0.051266	1.2
309	-0.446879	8.040057	0.413680	0.079777	1.6
310	-0.451839	8.357303	0.409210	0.054682	1.4
311	-0.440360	9.357302	0.395730	0.074799	1.3
312	-0.439487	10.357302	0.383110	0.055995	1.3
313	-0.456932	9.381418	0.395416	0.096745	1.4
314	-0.480855	8.405533	0.408538	0.058571	1.3
315	-0.429697	7.429648	0.422562	0.103925	1.6
316	-0.433291	6.453762	0.437583	0.069607	1.3
317	-0.428514	7.453762	0.422204	0.040235	1.3
318	-0.456942	8.453761	0.407869	0.052613	1.4
319	-0.460968	9.356930	0.395735	0.058950	1.3
320	-0.486614	8.381063	0.408879	0.067262	1.3
321	-0.455202	9.380823	0.395423	0.063031	1.4
322	-0.455601	10.328662	0.383460	0.089133	1.3
323	-0.472557	9.352777	0.395789	0.042374	1.5
324	-0.410565	10.352643	0.383167	0.037084	1.4
325	-0.458950	11.350581	0.371347	0.097247	1.4
326	-0.469603	10.374696	0.382897	0.038874	1.4
327	-0.435062	10.148310	0.385680	0.025618	1.3
328	-0.457694	9.234748	0.397334	0.045943	1.4
329	-0.433575	8.556275	0.406455	0.055298	1.6
330	-0.460367	7.580407	0.420333	0.048447	1.4
331	-0.437911	8.580407	0.406123	0.037421	3.2
332	-0.438469	9.580392	0.392843	0.152790	2.5
333	-0.438894	8.604507	0.405793	0.093858	1.5
334	-0.442489	9.604507	0.392533	0.043466	1.9
335	-0.455538	8.728494	0.404100	0.087793	1.5
336	-0.413798	9.728483	0.390950	0.059515	1.3
337	-0.448288	10.727304	0.378642	0.053747	1.6
338	-0.451716	11.727304	0.367072	0.065742	1.4
339	-0.448000	10.751558	0.378353	0.078771	1.3
340	-0.429397	11.751556	0.366801	0.071355	1.4
341	-0.466105	12.751556	0.355933	0.053707	1.3
342	-0.448668	13.691188	0.346292	0.040538	1.4
343	-0.441835	12.715344	0.356315	0.041582	1.6
344	-0.432940	13.715232	0.346052	0.067522	1.4
345	-0.471492	12.739439	0.356061	0.052544	1.4
346	-0.471615	13.002472	0.353306	0.093555	1.3
347	-0.464746	13.986954	0.343365	0.050259	1.4
348	-0.412652	13.011069	0.353217	0.067612	1.5
349	-0.410069	14.011069	0.343128	0.073419	1.6
350	-0.444435	15.011069	0.333600	0.044742	2.5
351	-0.436044	14.242363	0.340876	0.055789	2.1
352	-0.461734	15.242352	0.331471	0.063708	1.6
353	-0.453287	14.266467	0.340643	0.033271	1.7
354	-0.429423	15.128373	0.332517	0.039549	1.5
355	-0.436569	16.107781	0.323740	0.055342	1.4
356	-0.429411	17.107696	0.315246	0.070253	1.3
357	-0.418785	16.131810	0.323531	0.054706	1.3
358	-0.437678	15.155925	0.332263	0.055575	1.4
359	-0.450924	14.180052	0.341480	0.067499	1.4
360	-0.458354	13.218265	0.351078	0.038502	1.3
361	-0.448708	13.576392	0.347442	0.057137	1.3
362	-0.443536	13.166768	0.351607	0.048232	1.4
363	-0.445962	14.166633	0.341610	0.070174	1.4
364	-0.473731	15.166633	0.332165	0.065309	1.4
365	-0.453241	16.166434	0.323229	0.073807	1.4
366	-0.443445	15.190549	0.331945	0.072566	1.6
367	-0.453346	14.214664	0.341144	0.066703	1.3
368	-0.394075	15.214664	0.331724	0.056959	1.4
369	-0.441281	14.450225	0.338878	0.048569	1.6
370	-0.470841	13.476374	0.348450	0.043830	1.6
371	-0.446589	14.472957	0.338660	0.081312	1.5
372	-0.455141	13.650485	0.346699	0.064884	1.3
373	-0.435642	12.674608	0.356746	0.059939	1.4
374	-0.426124	13.674600	0.346458	0.083610	1.4
375	-0.457581	12.700096	0.356476	0.068762	1.4
376	-0.433673	13.700096	0.346203	0.057928	1.3
377	-0.445077	12.726477	0.356198	0.124758	1.7
378	-0.442070	13.726477	0.345940	0.100542	1.4
379	-0.467748	14.725838	0.336263	0.068510	1.5
380	-0.437548	15.725838	0.327107	0.041498	1.4
381	-0.475460	14.762935	0.335914	0.060285	1.4
382	-0.462089	13.787052	0.345338	0.084054	1.5
383	-0.413986	14.782644	0.335729	0.040318	1.4
384	-0.417092	15.712072	0.327230	0.096921	1.3
385	-0.448440	16.712072	0.318553	0.054273	1.4
386	-0.451476	17.712072	0.310324	0.085090	1.3
387	-0.452384	16.736190	0.318349	0.055836	1.3
388	-0.441608	17.736158	0.310131	0.031333	1.4
389	-0.431207	16.760331	0.318146	0.049144	1.4
390	-0.462744	17.606033	0.311176	0.067720	2.0
391	-0.460839	18.605108	0.303327	0.075269	1.6
392	-0.434259	17.629223	0.310990	0.049467	1.5
393	-0.453602	17.091178	0.315382	0.059828	1.4
394	-0.438107	16.115394	0.323674	0.046485	1.3
395	-0.453391	16.559569	0.319846	0.036401	1.5
396	-0.493540	15.584533	0.328371	0.084318	3.1
397	-0.444136	16.584518	0.319634	0.065582	2.2
398	-0.474006	17.584518	0.311350	0.065933	1.4
399	-0.447931	16.608939	0.319426	0.068271	1.4
400	-0.404875	15.633054	0.327936	0.047268	1.4
401	-0.444245	16.633054	0.319222	0.060810	1.4
402	-0.453146	15.657259	0.327719	0.045371	1.4
403	-0.434291	14.681573	0.336680	0.040185	1.3
404	-0.457685	13.708685	0.346118	0.071435	1.5
405	-0.440665	12.732799	0.356131	0.026926	1.5
406	-0.446905	13.732598	0.345879	0.068240	1.4
407	-0.463570	12.756751	0.355878	0.071014	1.5
408	-0.455429	11.798437	0.366276	0.036413	1.3
409	-0.464035	12.573489	0.357821	0.044025	1.3
410	-0.470179	13.570516	0.347501	0.057270	1.5
411	-0.440975	12.596722	0.357573	0.034158	1.4
412	-0.449128	13.595964	0.347245	0.096935	1.4
413	-0.443700	14.595964	0.337490	0.063563	1.3
414	-0.426592	13.620079	0.347003	0.084625	1.4
415	-0.450678	14.620079	0.337262	0.050079	1.7
416	-0.457178	15.620075	0.328052	0.046415	1.5
417	-0.426427	14.644589	0.337030	0.041542	1.5
418	-0.468877	14.030545	0.342938	0.061278	1.5
419	-0.459639	15.028206	0.333441	0.060927	1.4
420	-0.429194	16.026178	0.324454	0.070528	1.4
421	-0.435038	17.024318	0.315937	0.036413	1.4
422	-0.419024	16.311884	0.321969	0.025510	1.5
423	-0.437966	16.829393	0.317565	0.058133	1.5
424	-0.499982	17.739341	0.310106	0.086348	1.4
425	-0.429587	18.093584	0.307296	0.059297	1.4
426	-0.432415	17.117707	0.315163	0.041906	1.6
427	-0.436992	17.698569	0.310432	0.071424	1.5
428	-0.453443	16.737644	0.318337	0.027620	1.8
429	-0.450911	17.612650	0.311123	0.039688	1.6
430	-0.434788	18.440244	0.304595	0.056748	2.7
431	-0.413347	17.546995	0.311653	0.044353	1.4
432	-0.434681	16.670492	0.318904	0.083544	1.4
433	-0.417301	17.670492	0.310658	0.039006	1.7
434	-0.460593	18.670492	0.302827	0.044837	1.5
435	-0.419230	19.670433	0.295381	0.073711	1.7
436	-0.460805	18.694594	0.302643	0.040899	1.4
437	-0.444841	19.664616	0.295424	0.061159	1.5
438	-0.454201	20.664041	0.288337	0.080501	1.5
439	-0.447230	21.664041	0.281579	0.110192	1.4
440	-0.430873	20.688156	0.288170	0.073591	1.5
441	-0.484297	21.688156	0.281420	0.050303	1.4
442	-0.434129	20.712296	0.288004	0.078262	1.5
443	-0.431743	21.712296	0.281261	0.093298	1.5
444	-0.454450	22.712296	0.274826	0.086678	1.4
445	-0.439254	21.736411	0.281102	0.071192	1.3
446	-0.462258	22.049113	0.279060	0.056335	1.5
447	-0.457825	21.073228	0.285533	0.049966	1.3
448	-0.435492	20.097344	0.292313	0.051338	1.4
449	-0.421183	21.096816	0.285373	0.113335	1.7
450	-0.463104	22.096816	0.278751	0.032875	1.5
451	-0.447890	23.096816	0.272430	0.028125	1.5
452	-0.449545	22.743149	0.274632	0.056502	1.4
453	-0.464266	23.307313	0.271136	0.030275	1.8
454	-0.443595	23.604663	0.269328	0.117715	1.5
455	-0.468419	22.628834	0.275352	0.044843	1.6
456	-0.451714	21.652949	0.281652	0.037320	1.5
457	-0.436816	22.650075	0.275218	0.058890	1.4
458	-0.459905	21.682909	0.281454	0.040050	1.6
459	-0.486825	20.707916	0.288034	0.033792	1.5
460	-0.438231	21.539550	0.282403	0.098100	1.5
461	-0.459883	20.596632	0.288804	0.041706	1.4
462	-0.474684	19.620759	0.295743	0.055591	1.3
463	-0.453174	19.054959	0.299920	0.022236	1.4
464	-0.453772	18.813014	0.301743	0.093954	1.5
465	-0.429025	17.908823	0.308755	0.093548	1.3
466	-0.474406	16.932938	0.316698	0.031309	1.4
467	-0.460770	16.016028	0.324543	0.090376	1.4
468	-0.450778	15.076375	0.332996	0.063748	1.3
469	-0.446177	16.076375	0.324015	0.033014	1.8
470	-0.440430	17.072968	0.315533	0.093769	1.4
471	-0.463977	18.047434	0.307659	0.041121	1.5
472	-0.467265	19.047434	0.299976	0.072255	2.7
473	-0.410949	20.043748	0.292695	0.069743	1.7
474	-0.440385	21.043748	0.285733	0.126209	1.5
475	-0.436148	21.704219	0.281314	0.053641	1.5
476	-0.435757	20.728334	0.287893	0.065759	1.5
477	-0.414224	21.728330	0.281155	0.054387	1.4
478	-0.438741	22.716258	0.274801	0.032397	1.4
479	-0.420860	21.741767	0.281067	0.055142	1.4
480	-0.429963	20.824775	0.287229	0.042918	1.3
481	-0.451784	21.780619	0.280811	0.087123	1.6
482	-0.431961	22.780619	0.274397	0.084471	1.4
483	-0.483762	21.807834	0.280633	0.055115	1.4
484	-0.450972	20.831949	0.287180	0.055876	1.8
485	-0.432207	21.816776	0.280574	0.062951	1.3
486	-0.465443	20.840891	0.287118	0.026189	1.4
487	-0.427234	21.840885	0.280416	0.124268	1.5
488	-0.394936	22.840788	0.274021	0.045827	1.6
489	-0.432535	21.864903	0.280259	0.047267	1.6
490	-0.454812	20.889884	0.286783	0.042145	1.3
491	-0.439162	20.975466	0.286198	0.034834	1.7
492	-0.487641	21.787410	0.280767	0.068929	1.6
493	-0.475190	22.330673	0.277247	0.046217	1.5
494	-0.446933	21.398041	0.283345	0.070965	1.5
495	-0.456619	20.422167	0.290021	0.081968	1.4
496	-0.448469	19.451322	0.296981	0.059972	1.5
497	-0.401169	18.475437	0.304323	0.054432	1.5
498	-0.449816	17.500337	0.312031	0.065118	1.4
499	-0.433543	18.500336	0.304131	0.050432	1.5
