1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
69	-0.450236	10.571832	2.769542	0.020605	1.1
70	-0.548399	11.571832	2.684513	0.018960	1.1
71	-0.485382	10.663987	2.761481	0.018638	1.2
72	-0.526252	11.663584	2.676972	0.018621	1.1
73	-0.526956	12.610660	2.601541	0.017857	1.1
74	-0.493548	11.702796	2.673763	0.027059	1.2
75	-0.495459	10.794933	2.750108	0.019459	1.5
76	-0.499264	9.887068	2.830942	0.013477	1.4
77	-0.501953	8.979205	2.916672	0.022425	1.4
78	-0.508180	9.979199	2.822523	0.011121	1.2
79	-0.486459	10.800769	2.749604	0.014573	1.1
80	-0.525118	11.741180	2.670628	0.012258	1.2
81	-0.521141	11.287295	2.708171	0.023606	1.3
82	-0.531642	10.711114	2.757378	0.022335	1.3
83	-0.509263	11.710965	2.673095	0.017117	1.6
84	-0.524282	12.710965	2.593800	0.018506	1.1
85	-0.506924	13.690767	2.520541	0.029872	1.1
86	-0.516126	14.690766	2.449920	0.017920	1.1
87	-0.490313	13.782900	2.513865	0.021753	1.1
88	-0.499091	14.102100	2.491005	0.024526	1.1
89	-0.522780	15.102100	2.422006	0.027929	1.2
90	-0.494857	16.102100	2.356727	0.023702	1.2
91	-0.504512	15.322460	2.407313	0.016022	1.2
92	-0.499632	16.196100	2.350771	0.021365	1.2
93	-0.506424	15.288234	2.409583	0.018918	1.1
94	-0.494837	16.288233	2.344963	0.029792	1.1
95	-0.508979	17.288233	2.283718	0.022836	1.3
96	-0.466777	16.380367	2.339183	0.032050	1.2
97	-0.487010	15.473445	2.397347	0.012317	1.1
98	-0.521348	14.565579	2.458543	0.018770	1.1
99	-0.493103	13.657726	2.522944	0.022906	1.2
100	-0.512300	13.752754	2.516046	0.012866	1.1
101	-0.485652	14.752354	2.445699	0.017833	1.2
102	-0.485978	15.748191	2.379424	0.024798	1.3
103	-0.533726	14.840324	2.439696	0.019047	1.1
104	-0.489721	15.840324	2.373473	0.016246	2.4
105	-0.513103	16.525196	2.330155	0.036828	1.3
106	-0.519120	15.617330	2.387927	0.026924	1.7
107	-0.501111	16.588571	2.326226	0.022037	1.2
108	-0.503971	15.680709	2.383801	0.031188	1.1
109	-0.487972	16.680709	2.320538	0.021869	1.1
110	-0.477503	17.680709	2.260546	0.016653	1.2
111	-0.487172	18.680016	2.203616	0.021624	1.2
112	-0.505837	19.673444	2.149794	0.021319	1.1
113	-0.471041	18.929620	2.189841	0.025118	1.1
114	-0.522601	18.027301	2.240470	0.012863	1.1
115	-0.506228	17.574892	2.266747	0.015882	1.1
116	-0.490931	18.495129	2.213932	0.017484	1.2
117	-0.481607	19.495129	2.159260	0.029398	1.2
118	-0.540776	20.494926	2.107234	0.028951	1.1
119	-0.490569	19.587060	2.154369	0.012771	1.1
120	-0.505098	20.587060	2.102565	0.017166	1.2
121	-0.459694	19.829745	2.141564	0.017312	1.2
122	-0.504542	20.829462	2.090381	0.020252	1.1
123	-0.481956	21.829257	2.041584	0.024405	1.3
124	-0.484346	20.921390	2.085797	0.023534	1.2
125	-0.482603	20.013524	2.131968	0.021796	3.0
126	-0.521392	21.013044	2.081247	0.031145	1.5
127	-0.504306	20.105183	2.127214	0.016252	1.2
128	-0.488662	19.338301	2.167655	0.017281	1.2
129	-0.525589	20.338231	2.115221	0.015544	1.3
130	-0.479495	20.896287	2.087047	0.019627	1.1
131	-0.494784	21.896287	2.038394	0.027434	1.1
132	-0.498370	22.896287	1.991957	0.012952	1.2
133	-0.506480	22.625601	2.004317	0.019231	2.4
134	-0.477678	23.625601	1.959402	0.044814	1.3
135	-0.511214	22.719379	2.000017	0.016449	1.1
136	-0.508169	23.719379	1.955294	0.020094	1.1
137	-0.536515	22.814814	1.995661	0.023214	1.1
138	-0.521211	21.906960	2.037886	0.029360	1.3
139	-0.508052	22.906956	1.991473	0.023270	1.1
140	-0.526909	22.003534	2.033310	0.017505	1.1
141	-0.519721	23.003532	1.987102	0.021526	1.2
142	-0.458925	24.003532	1.942948	0.016208	1.2
143	-0.469975	23.095691	1.982949	0.015409	1.2
144	-0.539124	22.193392	2.024372	0.024408	1.2
145	-0.458371	23.193389	1.978565	0.022530	1.1
146	-0.522423	22.320609	2.018428	0.021218	1.1
147	-0.494498	21.412748	2.061633	0.015704	1.1
148	-0.491423	20.505246	2.106710	0.015329	1.3
149	-0.492411	19.598014	2.153788	0.016341	1.2
150	-0.483148	20.525317	2.105692	0.019372	1.1
151	-0.508886	19.621736	2.152530	0.039852	1.2
152	-0.501370	20.621735	2.100814	0.017813	1.1
153	-0.511086	19.713869	2.147659	0.018267	1.1
154	-0.512086	20.713823	2.096176	0.017925	1.1
155	-0.543764	21.713433	2.047120	0.030115	1.1
156	-0.486533	20.888355	2.087442	0.029205	1.1
157	-0.505790	19.991984	2.133088	0.021647	1.3
158	-0.515879	19.084126	2.181400	0.015844	1.2
159	-0.530595	20.074554	2.128800	0.012937	1.4
160	-0.494935	19.617197	2.152771	0.015254	1.1
161	-0.516758	20.615447	2.101131	0.022334	1.2
162	-0.484092	21.614834	2.051856	0.021060	1.1
163	-0.528169	22.614776	2.004814	0.024746	1.2
164	-0.506794	21.706911	2.047432	0.019279	1.1
165	-0.494313	22.706911	2.000588	0.018210	1.1
166	-0.529336	21.852244	2.040489	0.019935	1.3
167	-0.495905	20.944378	2.084654	0.018263	1.2
168	-0.503947	21.944377	2.036111	0.017523	1.2
169	-0.486987	22.944377	1.989777	0.025191	1.2
170	-0.487203	23.944377	1.945505	0.023995	1.3
171	-0.478116	24.944357	1.903161	0.019715	1.2
172	-0.504334	24.054318	1.940758	0.021953	1.2
173	-0.486903	23.387061	1.969932	0.026450	1.3
174	-0.479256	24.387061	1.926530	0.031026	1.4
175	-0.496826	23.479195	1.965852	0.009957	1.4
176	-0.466558	22.643142	2.003511	0.010801	1.6
177	-0.512366	21.735861	2.046045	0.015796	1.3
178	-0.490077	22.638488	2.003725	0.019103	1.3
179	-0.528944	23.638486	1.958837	0.021257	1.5
180	-0.502279	22.730620	1.999503	0.032613	1.6
181	-0.490220	23.730108	1.954825	0.018593	1.4
182	-0.506073	24.730108	1.912078	0.014091	1.3
183	-0.471764	23.870871	1.948692	0.016697	1.2
184	-0.526431	24.867135	1.906365	0.014752	1.3
185	-0.516257	25.259658	1.890189	0.019486	1.2
186	-0.562371	26.259394	1.850204	0.023530	1.2
187	-0.515608	25.351528	1.886443	0.015916	1.3
188	-0.505492	26.351528	1.846604	0.019648	1.3
189	-0.471026	25.443669	1.882700	0.022705	1.2
190	-0.447987	26.443669	1.843018	0.015478	1.2
191	-0.528526	27.443666	1.804973	0.033910	1.2
192	-0.498175	26.535848	1.839444	0.017944	1.3
193	-0.510714	27.532780	1.801659	0.029144	1.3
194	-0.512584	26.624914	1.836004	0.018786	1.3
195	-0.517514	27.614132	1.798644	0.023226	3.4
196	-0.503552	26.706266	1.832873	0.024067	1.4
197	-0.494980	27.706171	1.795245	0.018454	1.2
198	-0.509202	26.798305	1.829343	0.020104	1.4
199	-0.504915	27.798251	1.791858	0.021611	1.2
200	-0.506106	26.925825	1.824476	0.023705	1.4
201	-0.516793	26.017959	1.859705	0.025314	1.4
202	-0.500081	27.005077	1.821464	0.021543	1.3
203	-0.504089	26.097211	1.856575	0.014957	1.2
204	-0.523522	26.359058	1.846310	0.018496	1.4
205	-0.503633	25.451228	1.882394	0.018717	1.3
206	-0.497759	26.451228	1.842724	0.016595	1.3
207	-0.498476	27.302925	1.810232	0.022408	1.4
208	-0.501325	28.302925	1.773516	0.021443	1.2
209	-0.469892	27.435788	1.805267	0.022871	1.2
210	-0.506708	28.435112	1.768773	0.017356	1.6
211	-0.452930	29.432666	1.733787	0.018634	1.4
212	-0.508450	28.531803	1.765321	0.029943	1.4
213	-0.503224	28.850028	1.754051	0.018830	1.3
214	-0.515121	29.850028	1.719557	0.029090	1.2
215	-0.522981	30.850024	1.686393	0.026717	1.3
216	-0.503678	31.721564	1.658515	0.032551	1.4
217	-0.490689	32.721564	1.627643	0.017113	1.3
218	-0.518658	31.813728	1.655621	0.041604	1.3
219	-0.497906	32.813706	1.624856	0.011037	1.2
220	-0.529471	31.905843	1.652738	0.027655	1.4
221	-0.510376	32.598289	1.631386	0.031702	1.3
222	-0.497772	31.691914	1.659448	0.020720	2.0
223	-0.501936	32.691914	1.628542	0.030006	1.8
224	-0.489821	31.784431	1.656540	0.024229	1.5
225	-0.536434	30.876564	1.685530	0.013506	1.4
226	-0.513767	31.866582	1.653966	0.015064	1.5
227	-0.510999	32.866493	1.623264	0.020450	1.3
228	-0.495017	31.959183	1.651074	0.010831	1.2
229	-0.520495	32.956186	1.620565	0.019487	1.3
230	-0.488604	33.208621	1.613019	0.017013	1.3
231	-0.501865	32.300759	1.640493	0.015395	1.2
232	-0.490730	33.273475	1.611091	0.021506	1.4
233	-0.491764	34.273458	1.581944	0.018922	1.2
234	-0.506354	33.662674	1.599620	0.020608	1.3
235	-0.475638	32.754808	1.626636	0.028165	1.3
236	-0.511667	33.754808	1.596928	0.024140	1.2
237	-0.477525	32.846942	1.623853	0.022007	1.8
238	-0.503849	31.939112	1.651700	0.028369	1.4
239	-0.521584	31.031246	1.680519	0.022032	1.2
240	-0.508141	30.253949	1.706005	0.018269	1.5
241	-0.482137	29.346083	1.736769	0.031683	1.4
242	-0.499151	28.682621	1.759962	0.021746	1.4
243	-0.503334	29.682621	1.725237	0.023188	1.6
244	-0.485958	28.774760	1.756704	0.015859	1.9
245	-0.483438	27.867884	1.789304	0.017544	1.5
246	-0.527839	28.867884	1.753423	0.035594	1.3
247	-0.492455	29.867883	1.718953	0.013669	1.3
248	-0.514666	30.866039	1.685872	0.014906	1.3
249	-0.492730	31.826264	1.655228	0.027751	1.3
250	-0.524545	32.826258	1.624477	0.029089	1.3
251	-0.460360	32.004445	1.649664	0.013150	1.3
252	-0.495702	33.003249	1.619153	0.028441	1.2
253	-0.513705	32.110168	1.646380	0.014096	1.2
254	-0.518694	31.202316	1.675012	0.023337	1.3
255	-0.483833	30.294938	1.704642	0.016668	1.2
256	-0.501079	31.290531	1.672186	0.009359	1.2
257	-0.477999	32.290514	1.640808	0.009986	1.3
258	-0.485796	31.537231	1.664334	0.031941	1.2
259	-0.495061	30.629366	1.693600	0.018486	1.6
260	-0.519293	31.629363	1.661421	0.021115	1.3
261	-0.522684	32.615003	1.630878	0.015841	1.3
262	-0.516959	31.878371	1.653597	0.027618	1.2
263	-0.488950	32.878371	1.622906	0.016677	1.4
264	-0.515661	31.970505	1.650721	0.026960	1.4
265	-0.522603	31.062638	1.679506	0.022294	1.7
266	-0.514302	32.062638	1.647855	0.025653	1.4
267	-0.514060	31.158766	1.676411	0.017264	1.3
268	-0.518101	30.253418	1.706023	0.025782	1.3
269	-0.537555	29.399400	1.734932	0.023180	1.3
270	-0.547036	30.399364	1.701179	0.017476	1.3
271	-0.488854	29.492632	1.731728	0.024770	1.4
272	-0.504132	28.590221	1.763241	0.012454	1.3
273	-0.503111	28.402786	1.769931	0.022096	1.3
274	-0.498360	27.494922	1.803065	0.024801	1.5
275	-0.478259	26.594710	1.837169	0.028290	1.3
276	-0.515340	25.686844	1.872894	0.017711	1.2
277	-0.494837	26.686844	1.833619	0.023262	1.4
278	-0.508473	25.778978	1.869205	0.018054	1.3
279	-0.517816	26.778978	1.830083	0.021388	1.2
280	-0.525065	27.778976	1.792566	0.025388	1.6
281	-0.513739	26.871110	1.826561	0.019955	1.4
282	-0.477260	27.871110	1.789186	0.016931	1.3
283	-0.494042	28.871110	1.753310	0.019065	1.3
284	-0.476115	27.963244	1.785819	0.019863	1.2
285	-0.525687	28.963243	1.750077	0.031649	1.3
286	-0.499172	28.055470	1.782462	0.014635	1.6
287	-0.481188	27.151374	1.815930	0.015809	1.3
288	-0.506703	28.151345	1.778985	0.020671	1.4
289	-0.502244	27.273825	1.811324	0.015412	1.3
290	-0.480456	28.272358	1.774616	0.021254	1.2
291	-0.518727	29.272261	1.739319	0.020301	1.3
292	-0.477845	28.922487	1.751506	0.016234	1.3
293	-0.532437	28.101180	1.780803	0.019886	1.4
294	-0.482512	29.101102	1.745261	0.016912	1.7
295	-0.542019	28.193322	1.777467	0.022073	1.3
296	-0.518293	29.193322	1.742055	0.017045	1.2
297	-0.485245	30.193322	1.708026	0.014529	1.3
298	-0.496712	29.286238	1.738836	0.046255	1.2
299	-0.507799	30.259532	1.705820	0.015642	1.2
300	-0.503340	31.259532	1.673178	0.030624	1.3
301	-0.559446	30.351677	1.702759	0.016388	1.3
302	-0.490434	29.443813	1.733404	0.026873	1.2
303	-0.506245	28.535975	1.765172	0.022877	1.5
304	-0.537864	29.422457	1.734138	0.011226	1.4
305	-0.498545	28.514591	1.765934	0.018125	1.2
306	-0.493608	27.640050	1.797686	0.017618	1.3
307	-0.510978	28.640047	1.761471	0.020925	1.3
308	-0.506462	27.732181	1.794287	0.023865	1.5
309	-0.476418	28.732091	1.758211	0.015891	1.7
310	-0.509290	27.824226	1.790904	0.024395	1.3
311	-0.541280	28.824226	1.754960	0.018823	1.4
312	-0.481133	27.916360	1.787531	0.018088	1.3
313	-0.494240	28.916358	1.751721	0.012760	1.3
314	-0.498689	29.844035	1.719760	0.018539	1.3
315	-0.491833	30.844035	1.686588	0.032262	1.3
316	-0.519754	31.844035	1.654671	0.025542	1.2
317	-0.509306	32.843717	1.623950	0.020167	1.3
318	-0.475126	32.107987	1.646447	0.013668	1.2
319	-0.510012	31.200365	1.675075	0.021432	1.3
320	-0.479671	30.292499	1.704723	0.019139	1.3
321	-0.512850	31.292499	1.672123	0.019347	1.2
322	-0.511489	32.292497	1.640747	0.024340	1.2
323	-0.501187	31.717720	1.658636	0.027505	1.3
324	-0.504337	32.717719	1.627759	0.014890	1.5
325	-0.544839	33.717714	1.598011	0.029169	1.4
326	-0.495610	32.813092	1.624874	0.029297	1.2
327	-0.506635	31.905226	1.652758	0.025137	1.3
328	-0.501306	31.017784	1.680954	0.013309	1.6
329	-0.501042	31.867275	1.653944	0.017986	1.3
330	-0.508043	32.621493	1.630680	0.015776	1.6
331	-0.515000	33.440856	1.606138	0.025676	1.5
332	-0.522084	32.533154	1.633371	0.024745	1.4
333	-0.482160	31.625287	1.661549	0.018909	1.3
334	-0.514203	30.717840	1.690703	0.015730	1.5
335	-0.511420	31.717816	1.658633	0.019311	1.3
336	-0.522141	30.852103	1.686325	0.023525	1.3
337	-0.490718	31.852103	1.654419	0.014584	1.4
338	-0.491361	30.945899	1.683280	0.018083	1.2
339	-0.504828	30.056412	1.712606	0.024391	1.2
340	-0.510137	29.148808	1.743601	0.012655	1.3
341	-0.493560	28.658532	1.760816	0.014719	1.3
342	-0.500048	27.754970	1.793448	0.020460	1.6
343	-0.501463	26.849619	1.827382	0.014894	1.4
344	-0.478245	27.849619	1.789973	0.020517	1.3
345	-0.526572	26.962101	1.823096	0.023368	1.6
346	-0.527068	27.944034	1.786520	0.019786	1.3
347	-0.476975	27.036168	1.820285	0.018942	1.3
348	-0.499412	28.036130	1.783165	0.020682	1.8
349	-0.531329	27.128357	1.816798	0.020731	1.4
350	-0.511217	26.429340	1.843574	0.015542	1.6
351	-0.510881	26.345039	1.846857	0.015720	1.8
352	-0.497031	25.652293	1.874281	0.017704	1.2
353	-0.502989	24.744428	1.911479	0.020744	1.3
354	-0.498627	23.836574	1.950183	0.029884	1.2
355	-0.517952	22.928711	1.990487	0.025544	1.2
356	-0.501023	23.928711	1.946183	0.015743	1.3
357	-0.510294	24.920053	1.904168	0.009217	1.4
358	-0.501446	24.042937	1.941248	0.020884	1.3
359	-0.518051	25.042818	1.899091	0.012146	1.4
360	-0.510874	25.530278	1.879196	0.015251	1.3
361	-0.485520	26.529728	1.839680	0.019084	1.2
362	-0.499733	25.693240	1.872638	0.030216	1.3
363	-0.508534	24.785374	1.909770	0.021671	1.2
364	-0.471217	25.776348	1.869310	0.019220	1.2
365	-0.500504	26.776199	1.830190	0.035485	1.2
366	-0.488218	25.868333	1.865642	0.015768	1.2
367	-0.497947	24.960472	1.902494	0.018770	1.7
368	-0.527364	25.786077	1.868922	0.028704	1.3
369	-0.499958	26.785960	1.829816	0.030206	1.3
370	-0.506169	27.785960	1.792309	0.014335	1.3
371	-0.509245	26.878094	1.826295	0.016526	1.3
372	-0.519315	27.870329	1.789215	0.014368	1.2
373	-0.516675	28.870178	1.753343	0.010926	1.3
374	-0.495080	27.964209	1.785784	0.015741	1.4
375	-0.498958	28.962927	1.750088	0.015486	1.4
376	-0.490527	29.962903	1.715748	0.022298	1.5
377	-0.483921	29.055061	1.746867	0.014309	1.3
378	-0.498628	30.053653	1.712698	0.024351	1.3
379	-0.516187	29.145786	1.743706	0.019190	1.4
380	-0.511263	28.237951	1.775856	0.024631	1.3
381	-0.486582	27.330085	1.809215	0.021590	1.3
382	-0.507573	26.422218	1.843851	0.018681	1.3
383	-0.492547	25.564792	1.877803	0.007848	1.2
384	-0.512883	26.100256	1.856455	0.031454	1.2
385	-0.487493	25.192392	1.892942	0.022946	1.3
386	-0.545108	24.284526	1.930892	0.033254	1.2
387	-0.504451	25.284526	1.889174	0.016619	1.3
388	-0.487147	24.483723	1.922435	0.015658	1.4
389	-0.524674	25.481372	1.881173	0.020001	1.9
390	-0.507383	24.580033	1.918373	0.020809	1.5
391	-0.506837	23.672357	1.957352	0.017922	1.3
392	-0.481215	22.774881	1.997481	0.029514	1.4
393	-0.490591	21.867015	2.039785	0.013162	1.3
394	-0.480999	22.866984	1.993288	0.017019	1.2
395	-0.537768	23.845886	1.949778	0.018205	1.2
396	-0.483982	24.845862	1.907250	0.013469	1.3
397	-0.521848	25.255111	1.890375	0.024571	1.6
398	-0.499247	24.347292	1.928219	0.016878	1.3
399	-0.495617	23.493346	1.965227	0.022762	1.6
400	-0.521715	24.191734	1.934856	0.039129	1.2
401	-0.516490	25.191734	1.892969	0.011087	1.3
402	-0.493702	24.286090	1.930825	0.019579	1.2
403	-0.516350	23.388470	1.969870	0.021617	1.3
404	-0.519468	22.480611	2.011000	0.023984	1.3
405	-0.492462	22.484367	2.010826	0.014863	1.3
406	-0.483328	21.579000	2.053583	0.013056	1.4
407	-0.489890	20.671329	2.098314	0.016574	1.5
408	-0.526363	21.671244	2.049144	0.017565	1.4
409	-0.524744	22.671228	2.002222	0.016014	1.2
410	-0.490877	23.481510	1.965750	0.019015	1.3
411	-0.478359	23.150048	1.980508	0.024287	1.5
412	-0.507884	23.205220	1.978036	0.017543	1.3
413	-0.512937	22.298559	2.019456	0.018854	1.5
414	-0.505597	21.390894	2.062696	0.021346	1.4
415	-0.515423	22.390894	2.015158	0.023234	1.3
416	-0.463866	21.483028	2.058222	0.028175	1.3
417	-0.492847	20.575161	2.103167	0.015643	1.2
418	-0.504831	20.111138	2.126906	0.019126	1.4
419	-0.507013	19.262984	2.171710	0.026677	1.3
420	-0.501492	20.194954	2.122578	0.015656	3.6
421	-0.517873	19.367064	2.166110	0.019692	1.3
422	-0.510432	20.367053	2.113748	0.022808	1.5
423	-0.483402	19.701102	2.148333	0.013936	1.3
424	-0.528730	20.670992	2.098330	0.023566	1.2
425	-0.516281	21.670992	2.049156	0.024855	1.2
426	-0.532823	20.763125	2.093701	0.017240	1.4
427	-0.517367	19.855496	2.140214	0.012500	1.4
428	-0.539414	20.541133	2.104890	0.016795	1.3
429	-0.513968	21.485600	2.058098	0.022672	1.3
430	-0.509493	22.485570	2.010771	0.024619	1.3
431	-0.522288	21.577704	2.053646	0.023357	1.3
432	-0.471619	21.589180	2.053092	0.016820	1.5
433	-0.511750	21.970936	2.034852	0.027040	1.4
434	-0.497514	21.063070	2.078772	0.020648	1.3
435	-0.492161	22.063070	2.030499	0.020668	1.3
436	-0.534378	21.155203	2.074228	0.022309	1.2
437	-0.536628	22.155203	2.026164	0.014835	1.4
438	-0.488848	21.247476	2.069698	0.017274	1.9
439	-0.524885	22.247398	2.021844	0.011555	1.7
440	-0.518942	21.359754	2.064212	0.017677	1.3
441	-0.531127	22.359602	2.016612	0.027443	1.3
442	-0.506710	23.359599	1.971152	0.016282	1.3
443	-0.520217	24.359599	1.927696	0.014210	1.3
444	-0.512901	23.457595	1.966807	0.022108	1.4
445	-0.463302	24.042182	1.941281	0.019999	1.3
446	-0.466709	25.042182	1.899118	0.019969	1.2
447	-0.480122	25.575058	1.877389	0.013323	1.2
448	-0.486109	24.667199	1.914712	0.011394	1.3
449	-0.510036	24.044202	1.941194	0.018569	1.3
450	-0.505500	24.487939	1.922257	0.016211	1.3
451	-0.501949	23.650383	1.958315	0.024612	1.5
452	-0.493047	22.763685	1.997992	0.012168	1.4
453	-0.523565	23.587438	1.961080	0.015038	1.5
454	-0.500446	24.584212	1.918197	0.015697	1.6
455	-0.525794	23.676389	1.957175	0.019806	1.5
456	-0.522777	22.768523	1.997772	0.021600	1.5
457	-0.510962	23.768523	1.953147	0.014638	1.4
458	-0.502699	22.917765	1.990983	0.022149	1.4
459	-0.489472	23.917640	1.946663	0.015724	1.5
460	-0.514005	23.009773	1.986820	0.020914	1.4
461	-0.501326	22.101907	2.028669	0.024681	1.3
462	-0.478305	21.194041	2.072319	0.025893	1.3
463	-0.483929	22.194041	2.024342	0.018257	1.2
464	-0.532407	23.193291	1.978570	0.015064	1.2
465	-0.521632	22.739829	1.999082	0.020782	1.4
466	-0.492592	23.727541	1.954937	0.023580	1.4
467	-0.524126	23.176369	1.979328	0.025076	1.4
468	-0.520895	22.271049	2.020739	0.021091	1.2
469	-0.493948	21.364599	2.063976	0.021841	1.2
470	-0.488716	22.364598	2.016380	0.021735	1.3
471	-0.518598	23.364598	1.970930	0.023299	1.2
472	-0.526859	22.456732	2.012105	0.024873	1.2
473	-0.528048	21.555332	2.054725	0.015434	1.3
474	-0.546561	22.555306	2.007551	0.021698	1.2
475	-0.486901	21.647459	2.050287	0.015734	1.5
476	-0.512423	22.647459	2.003313	0.012421	1.4
477	-0.474541	21.740876	2.045805	0.014473	1.3
478	-0.505943	22.731840	1.999447	0.023880	1.2
479	-0.487096	23.731500	1.954764	0.015691	1.3
480	-0.487797	22.845066	1.994284	0.029073	1.2
481	-0.484185	21.975253	2.034648	0.020648	1.4
482	-0.505036	22.975253	1.988380	0.016205	1.4
483	-0.504815	22.067409	2.030294	0.021245	1.3
484	-0.525961	23.067409	1.984222	0.015619	1.5
485	-0.510210	22.221413	2.023060	0.012638	1.3
486	-0.503247	23.189201	1.978753	0.012573	1.2
487	-0.486366	22.294302	2.019654	0.016462	1.3
488	-0.519186	21.442457	2.060190	0.019506	1.4
489	-0.510063	22.442351	2.012771	0.024967	1.2
490	-0.508385	23.442350	1.967482	0.017761	1.2
491	-0.472305	24.442128	1.924195	0.025160	1.3
492	-0.490983	23.534973	1.963390	0.017178	1.3
493	-0.516056	24.534894	1.920275	0.025936	1.3
494	-0.498280	25.351863	1.886429	0.030453	1.4
495	-0.498725	26.351863	1.846591	0.012266	1.3
496	-0.490099	27.351860	1.808400	0.024826	1.2
497	-0.513452	28.351521	1.771769	0.016885	1.4
498	-0.538634	27.443781	1.804969	0.023109	1.7
499	-0.507885	28.443775	1.768464	0.024999	1.4
