1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1403	-0.534363	72.223172	498.124766	0.010109	25.0
1404	-0.524592	71.558162	501.703680	0.006929	24.9
1405	-0.538708	70.590735	507.002926	0.009756	24.7
1406	-0.533815	71.574509	501.615088	0.008485	25.1
1407	-0.545374	70.607082	506.912452	0.007049	27.6
1408	-0.548890	71.607082	501.438655	0.010527	34.3
1409	-0.544177	70.639865	506.731109	0.009643	25.3
1410	-0.534336	69.672465	512.137509	0.008514	25.2
1411	-0.523927	68.705038	517.660675	0.008129	25.4
1412	-0.514345	67.896876	522.366735	0.008407	25.2
1413	-0.550593	66.929448	528.113978	0.008942	25.0
1414	-0.541530	67.928958	522.178282	0.010069	25.1
1415	-0.511422	68.928958	516.371717	0.007417	24.6
1416	-0.548909	67.961531	521.987090	0.007970	25.0
1417	-0.546053	68.961454	516.185195	0.006771	24.9
1418	-0.535218	68.043936	521.504021	0.007646	25.1
1419	-0.535671	67.327470	525.734185	0.006757	24.8
1420	-0.534328	66.771971	529.061498	0.007530	25.1
1421	-0.541780	66.284325	532.017294	0.006351	24.7
1422	-0.541691	67.268520	526.085296	0.006780	25.0
1423	-0.530011	66.547047	530.420751	0.007688	25.3
1424	-0.541419	67.545456	524.439903	0.006777	25.0
1425	-0.535237	67.843306	522.681707	0.007574	24.6
1426	-0.541649	68.841644	516.873561	0.007208	26.0
1427	-0.543998	67.874218	522.499906	0.007831	25.3
1428	-0.535496	68.873221	516.691962	0.007693	24.8
1429	-0.533083	69.873221	511.006107	0.008080	25.0
1430	-0.549570	70.872821	505.446227	0.006858	24.7
1431	-0.534756	71.872584	500.005154	0.007525	24.9
1432	-0.539271	70.905157	505.268392	0.007881	25.0
1433	-0.545882	69.987853	510.362309	0.008109	24.8
1434	-0.547790	70.987359	504.816870	0.012136	24.6
1435	-0.532926	71.987355	499.388014	0.007280	25.1
1436	-0.545273	72.987355	494.074661	0.009034	24.9
1437	-0.550762	72.020044	499.212521	0.009079	25.1
1438	-0.559695	71.067335	504.378353	0.007852	24.8
1439	-0.557417	72.067316	498.958956	0.007340	25.3
1440	-0.521762	72.879141	494.644181	0.007016	24.6
1441	-0.560601	73.879141	489.430768	0.010774	24.7
1442	-0.533024	74.879141	484.326104	0.007846	24.9
1443	-0.554064	73.911713	489.262801	0.012811	25.2
1444	-0.533297	74.911702	484.161677	0.006980	24.7
1445	-0.532093	73.945776	489.087275	0.009798	25.0
1446	-0.532484	74.939180	484.023011	0.006778	24.4
1447	-0.534784	75.939180	479.029953	0.007158	25.1
1448	-0.527039	74.971883	483.858077	0.006627	25.1
1449	-0.541203	75.827436	479.582779	0.009803	24.9
1450	-0.560225	76.827436	474.680445	0.006594	24.5
1451	-0.525790	75.860300	479.420057	0.010022	25.2
1452	-0.551118	74.893321	484.254482	0.008515	24.7
1453	-0.550540	75.893321	479.256671	0.009110	24.9
1454	-0.516517	74.925894	484.090048	0.007678	24.8
1455	-0.547422	75.279011	482.314577	0.007122	25.0
1456	-0.512891	74.844940	484.498925	0.010219	24.8
1457	-0.545627	73.878085	489.436214	0.010762	24.9
1458	-0.529086	74.878085	484.331437	0.007228	24.7
1459	-0.527316	75.871306	479.365588	0.008102	24.8
1460	-0.542959	74.911755	484.161413	0.008898	24.7
1461	-0.551393	73.944327	489.094736	0.006825	25.0
1462	-0.544738	74.942824	484.004624	0.005836	24.6
1463	-0.540177	75.942824	479.011943	0.008771	24.9
1464	-0.522858	74.975542	483.839628	0.008477	25.5
1465	-0.537576	74.008116	488.766357	0.009062	24.9
1466	-0.552622	75.008116	483.675471	0.007550	24.7
1467	-0.537386	76.008116	478.689543	0.009101	25.0
1468	-0.544811	75.040688	483.511430	0.009223	24.8
1469	-0.524861	76.040688	478.528866	0.007890	25.0
1470	-0.511132	75.073277	483.347423	0.006741	24.5
1471	-0.525895	75.399084	481.713817	0.008455	24.9
1472	-0.549540	74.431656	486.597135	0.009001	24.8
1473	-0.534891	73.464229	491.580475	0.011028	25.2
1474	-0.536369	74.464229	486.431107	0.010592	24.9
1475	-0.551091	73.876919	489.442227	0.007758	25.1
1476	-0.542379	74.151373	488.030485	0.009877	24.7
1477	-0.545458	75.150972	482.956851	0.009713	25.3
1478	-0.538357	74.183545	487.865532	0.008641	24.6
1479	-0.562193	73.216117	492.875019	0.008131	24.8
1480	-0.521415	72.891723	494.577892	0.008180	24.8
1481	-0.530407	71.924296	499.726903	0.008966	25.1
1482	-0.549516	72.923665	494.409696	0.009873	24.9
1483	-0.538954	73.890771	489.370783	0.014083	25.2
1484	-0.537120	74.890771	484.267364	0.006589	25.4
1485	-0.547674	73.923343	489.202857	0.007845	24.8
1486	-0.556334	74.923343	484.102921	0.010864	24.6
1487	-0.527506	75.923343	479.108222	0.008540	24.8
1488	-0.549273	76.923343	474.215536	0.007837	25.0
1489	-0.561734	75.955916	478.947264	0.004966	24.9
1490	-0.542606	76.949861	474.087151	0.006728	24.8
1491	-0.541291	77.609420	470.916175	0.009002	25.0
1492	-0.537550	78.609419	466.188549	0.010065	25.0
1493	-0.548867	79.609340	461.555267	0.006540	25.2
1494	-0.541592	80.609340	457.012818	0.008435	24.8
1495	-0.504630	79.643691	461.397732	0.009199	25.1
1496	-0.542807	78.676292	465.875785	0.010781	24.9
1497	-0.543416	79.676292	461.248322	0.007777	25.0
1498	-0.532185	80.626090	456.937493	0.007747	24.8
1499	-0.529893	81.626089	452.485045	0.007933	25.1
1500	-0.557175	82.625869	448.119482	0.008562	25.0
1501	-0.531009	83.625869	443.836417	0.011800	25.1
1502	-0.539568	84.625869	439.634450	0.007800	24.9
1503	-0.521421	83.658442	443.698279	0.010681	25.6
1504	-0.531366	82.762010	447.531526	0.009069	24.8
1505	-0.555866	81.794589	451.743337	0.005885	24.8
1506	-0.556264	82.774887	447.475992	0.008545	24.9
1507	-0.522603	82.574416	448.342093	0.011098	25.2
1508	-0.549681	81.617570	452.522610	0.008366	24.8
1509	-0.545220	82.617570	448.155371	0.008104	25.1
1510	-0.522964	83.617570	443.871623	0.015232	24.9
1511	-0.527003	84.617570	439.668992	0.009262	25.1
1512	-0.546531	85.617570	435.545198	0.006413	24.8
1513	-0.557344	84.650145	439.533431	0.008218	25.0
1514	-0.544534	85.650115	435.412289	0.009295	25.0
1515	-0.544745	86.612035	431.520234	0.009101	24.9
1516	-0.549514	85.644608	435.434773	0.010952	24.7
1517	-0.535978	84.677181	439.420981	0.010071	24.8
1518	-0.530858	85.677181	435.301816	0.007415	24.6
1519	-0.541953	84.709941	439.284803	0.011276	25.1
1520	-0.538169	85.709941	435.168178	0.007401	25.0
1521	-0.537280	84.742514	439.149487	0.010311	25.0
1522	-0.544217	83.775086	443.204318	0.008273	24.8
1523	-0.541794	83.697563	443.532487	0.008479	25.2
1524	-0.533895	83.561872	444.108064	0.007472	24.9
1525	-0.525110	84.561844	439.901095	0.008502	24.7
1526	-0.542902	83.594589	443.969149	0.007104	24.7
1527	-0.503696	82.630566	448.099170	0.009596	24.9
1528	-0.525024	81.663192	452.321518	0.009085	24.7
1529	-0.525292	81.918133	451.201060	0.008419	24.9
1530	-0.537181	82.848881	447.157157	0.008564	24.6
1531	-0.534795	83.848881	442.892382	0.013229	25.1
1532	-0.571000	82.881454	447.016950	0.008531	24.7
1533	-0.566931	82.022733	450.742950	0.006130	25.3
1534	-0.530186	83.022733	446.409831	0.008708	24.7
1535	-0.540734	82.084835	450.471406	0.007405	25.0
1536	-0.523207	81.118717	454.733196	0.010353	24.9
1537	-0.553047	80.174412	458.977421	0.008713	25.0
1538	-0.541374	81.174412	454.485324	0.009084	24.7
1539	-0.545321	82.174412	450.080304	0.008857	25.2
1540	-0.559169	83.096888	446.091826	0.006429	24.8
1541	-0.525044	82.129460	450.276483	0.011429	25.3
1542	-0.531953	83.129431	445.952408	0.011452	25.8
1543	-0.526862	84.129259	441.711195	0.011944	24.8
1544	-0.551036	83.169365	445.781449	0.009066	24.8
1545	-0.556141	82.201938	449.960258	0.009730	25.0
1546	-0.541722	83.201938	445.642101	0.007939	24.8
1547	-0.525572	84.063904	441.985960	0.008320	25.2
1548	-0.528778	83.096477	446.093585	0.010030	24.6
1549	-0.541934	82.129075	450.278167	0.009515	25.3
1550	-0.543302	83.129075	445.953936	0.008282	24.9
1551	-0.534412	84.129075	441.711970	0.008483	25.9
1552	-0.518155	83.161647	445.814481	0.007980	24.5
1553	-0.541020	83.874043	442.786120	0.007718	24.7
1554	-0.536881	82.972346	446.626170	0.010036	24.8
1555	-0.512858	83.972346	442.371466	0.008140	24.9
1556	-0.551656	83.004919	446.486294	0.011103	24.6
1557	-0.538306	82.037492	450.678386	0.007005	24.9
1558	-0.557575	81.070246	454.949141	0.007393	24.8
1559	-0.511446	80.392149	457.991779	0.007223	24.9
1560	-0.528620	79.427609	462.390482	0.008552	24.7
1561	-0.541844	80.424835	457.844181	0.007413	25.0
1562	-0.519960	79.457420	462.253269	0.008106	24.7
1563	-0.514297	78.489992	466.748158	0.008605	25.3
1564	-0.520667	79.311203	462.927062	0.011384	25.4
1565	-0.551167	78.344714	467.430716	0.007775	25.0
1566	-0.551839	79.075785	464.016054	0.009349	25.1
1567	-0.535296	78.108425	468.545138	0.009785	24.9
1568	-0.530140	79.099502	463.906113	0.008483	26.9
1569	-0.552402	78.132074	468.433360	0.006513	29.9
1570	-0.535859	79.132074	463.755206	0.008291	27.6
1571	-0.546592	78.164647	468.279492	0.007629	27.4
1572	-0.542516	77.202531	472.867349	0.008716	27.3
1573	-0.522314	76.235114	477.572027	0.007881	27.7
1574	-0.555639	75.267705	482.371221	0.007222	26.8
1575	-0.522862	74.300285	487.267910	0.007665	27.0
1576	-0.537824	75.300285	482.208030	0.009143	26.6
1577	-0.549015	74.332857	487.101424	0.009208	26.3
1578	-0.532049	73.366021	492.092069	0.008250	26.2
1579	-0.504587	72.398602	497.189141	0.008109	26.3
1580	-0.526082	73.387594	491.979600	0.008777	27.1
1581	-0.527113	74.387565	486.822058	0.008033	26.9
1582	-0.528146	75.387565	481.771385	0.008868	26.6
1583	-0.527402	76.387563	476.824445	0.009841	26.3
1584	-0.541541	77.387563	471.978056	0.006333	26.9
1585	-0.504953	76.420147	476.664964	0.010314	27.2
1586	-0.525948	75.453064	481.444223	0.009647	26.6
1587	-0.529950	75.786902	479.783625	0.009995	27.2
1588	-0.519336	74.831922	484.564740	0.007421	26.6
1589	-0.537265	75.831751	479.561405	0.009450	26.9
1590	-0.536805	74.864324	484.400961	0.006127	26.8
1591	-0.550818	74.666924	485.400478	0.008416	26.6
1592	-0.553882	74.949813	483.969373	0.008761	25.0
1593	-0.515907	75.936078	479.045280	0.006157	24.9
1594	-0.535007	74.968738	483.873931	0.007541	24.9
1595	-0.543305	75.967090	478.892070	0.006399	24.7
1596	-0.545112	76.962142	474.027716	0.011872	24.8
1597	-0.508288	75.999275	478.733174	0.007707	25.0
1598	-0.533366	76.986082	473.911904	0.008209	24.5
1599	-0.543461	76.324220	477.134784	0.008371	26.2
1600	-0.548112	75.356835	481.925028	0.007769	25.0
1601	-0.534127	76.266238	477.419213	0.009335	24.9
1602	-0.551917	76.109700	478.188797	0.008522	24.5
1603	-0.537241	75.159722	482.912904	0.009083	25.0
1604	-0.523183	74.192295	487.820687	0.011099	24.7
1605	-0.540137	73.224867	492.829249	0.011070	25.0
1606	-0.551615	74.224867	487.653823	0.007448	24.7
1607	-0.552739	74.788783	484.782970	0.008466	25.2
1608	-0.535115	75.788783	479.774301	0.007369	24.5
1609	-0.534373	76.765040	474.983394	0.009160	25.2
1610	-0.556855	75.797624	479.730478	0.007247	24.6
1611	-0.520598	76.797624	474.825140	0.008587	24.6
1612	-0.534321	77.797576	470.019333	0.008995	24.6
1613	-0.538350	78.797576	465.309606	0.011369	25.2
1614	-0.536357	79.797576	460.693329	0.007092	24.8
1615	-0.529962	80.797193	456.169462	0.011159	25.2
1616	-0.534900	79.829765	460.546253	0.009060	24.4
1617	-0.548888	80.829742	456.023649	0.008869	25.1
1618	-0.543537	79.862315	460.397628	0.007187	24.8
1619	-0.555670	78.894888	464.856328	0.012048	26.0
1620	-0.525778	79.409286	462.474862	0.007817	26.3
1621	-0.528487	78.443008	466.968683	0.007379	25.5
1622	-0.550502	77.475581	471.556199	0.008911	27.1
1623	-0.530121	77.884254	469.607332	0.010379	24.5
1624	-0.519676	76.916983	474.246340	0.006174	24.9
1625	-0.525190	75.949578	478.978574	0.010333	24.8
1626	-0.520884	76.949575	474.088537	0.009927	26.1
1627	-0.552338	75.982147	478.817719	0.006282	26.7
1628	-0.546459	76.981241	473.935320	0.007785	25.3
1629	-0.561006	76.989611	473.894834	0.006836	26.0
1630	-0.541575	77.989611	469.107515	0.009363	26.6
1631	-0.565340	77.022184	473.737359	0.009987	26.8
1632	-0.538767	76.056294	478.451926	0.007258	27.1
1633	-0.554377	77.056293	473.572567	0.008052	26.3
1634	-0.535625	78.017768	468.974120	0.011728	26.4
1635	-0.537121	77.064187	473.534448	0.008489	26.9
1636	-0.531285	78.064187	468.754371	0.006664	27.0
1637	-0.556374	77.096760	473.377213	0.011086	26.3
1638	-0.543603	78.096760	468.600294	0.008638	25.9
1639	-0.535858	79.071776	464.034641	0.006840	25.0
1640	-0.542507	80.071776	459.443501	0.006271	24.6
1641	-0.523233	80.302874	458.395394	0.009944	25.4
1642	-0.540384	81.148151	454.602167	0.009819	24.7
1643	-0.506394	82.148151	450.194893	0.009506	25.1
1644	-0.532436	83.148151	445.872254	0.006879	24.5
1645	-0.559745	84.148151	441.631834	0.008266	25.5
1646	-0.540610	85.147083	437.475712	0.006820	25.4
1647	-0.551735	86.147083	433.392766	0.006014	25.1
1648	-0.547973	87.142602	429.403120	0.010446	25.1
1649	-0.557429	88.138573	425.484494	0.009960	25.2
1650	-0.550920	89.127939	421.662034	0.008075	24.8
1651	-0.530526	88.160511	425.398984	0.011442	25.1
1652	-0.548763	87.193084	429.202762	0.009782	24.7
1653	-0.552421	88.193083	425.272089	0.010767	25.3
1654	-0.546616	89.192963	421.413214	0.007380	24.7
1655	-0.550302	89.731708	419.362903	0.008323	25.2
1656	-0.534879	90.731708	415.609600	0.010981	24.7
1657	-0.554405	89.764281	419.239580	0.009299	25.1
1658	-0.535602	88.796854	422.933527	0.006924	24.8
1659	-0.529695	87.829463	426.693005	0.007753	24.9
1660	-0.514079	88.779500	423.000383	0.009121	24.7
1661	-0.548919	87.812073	426.761199	0.007600	24.9
1662	-0.520821	88.812073	422.874912	0.007771	25.3
1663	-0.531492	89.807849	419.074739	0.008708	24.9
1664	-0.542573	88.840422	422.765769	0.007498	24.8
1665	-0.563250	87.897526	426.426315	0.008856	24.9
1666	-0.543236	88.294396	424.877876	0.008547	24.5
1667	-0.519301	87.327434	428.670455	0.007210	25.1
1668	-0.554860	86.360007	432.533230	0.007453	24.8
1669	-0.527631	85.392580	436.466253	0.008341	25.4
1670	-0.540731	86.391874	432.404884	0.008420	24.7
1671	-0.548138	85.424446	436.335562	0.010655	24.8
1672	-0.533834	84.457021	440.338351	0.008133	25.0
1673	-0.515210	85.457015	436.202071	0.006642	24.8
1674	-0.529706	84.489588	440.202407	0.008278	24.7
1675	-0.524253	85.479413	436.110316	0.011649	24.8
1676	-0.538300	86.478396	432.056787	0.009911	24.6
1677	-0.552257	85.510969	435.981111	0.010687	25.0
1678	-0.509196	84.550294	439.949228	0.007308	24.8
1679	-0.543751	83.588373	443.995536	0.009133	24.8
1680	-0.527630	84.587371	439.794744	0.010178	24.8
1681	-0.552664	85.587371	435.668601	0.007504	25.1
1682	-0.533580	84.619971	439.658997	0.008657	24.7
1683	-0.521536	85.619971	435.535388	0.008606	24.9
1684	-0.538978	86.619970	431.488419	0.009735	24.7
1685	-0.535876	87.526100	427.885741	0.009667	25.1
1686	-0.532720	88.002929	426.013970	0.011641	24.6
1687	-0.552137	88.993574	422.177124	0.009763	25.1
1688	-0.537562	88.026146	425.923250	0.007618	24.5
1689	-0.534987	87.297006	428.790901	0.008407	25.1
1690	-0.541252	88.295928	424.871919	0.011096	24.8
1691	-0.517882	89.295899	421.019921	0.006727	24.5
1692	-0.558447	88.333255	424.726865	0.009635	24.9
1693	-0.534826	88.913068	422.486346	0.009660	25.0
1694	-0.543281	89.902402	418.717448	0.006742	24.9
1695	-0.526825	88.934974	422.402160	0.013291	24.9
1696	-0.541558	89.934974	418.594505	0.007369	24.6
1697	-0.542747	88.967547	422.277044	0.010654	25.0
1698	-0.538528	89.967547	418.471634	0.007827	24.7
1699	-0.530691	89.000119	422.152002	0.007229	25.2
1700	-0.531635	88.032692	425.897680	0.006931	24.7
1701	-0.545401	89.032692	422.027033	0.011055	26.9
1702	-0.539333	90.030855	418.233027	0.005857	26.3
1703	-0.557768	90.975134	414.706097	0.009453	26.4
1704	-0.565549	90.007706	418.320243	0.010189	27.7
1705	-0.544029	91.007706	414.585498	0.007726	27.4
1706	-0.548844	91.991566	410.975548	0.008994	26.9
1707	-0.542489	91.024139	414.524684	0.009279	25.3
1708	-0.526524	92.024125	410.857157	0.015827	26.1
1709	-0.538931	93.024125	407.253909	0.009259	25.2
1710	-0.545085	92.056698	410.738785	0.008523	24.9
1711	-0.523936	93.056698	407.137604	0.007685	25.8
1712	-0.546342	92.113188	410.533658	0.007163	24.7
1713	-0.550335	93.113188	406.936057	0.008532	24.9
1714	-0.552739	92.145760	410.415473	0.009459	24.5
1715	-0.535725	91.533219	412.649446	0.006928	24.9
1716	-0.567199	92.530784	409.023605	0.010443	25.1
1717	-0.545743	93.530784	405.452307	0.010921	25.8
1718	-0.525531	92.563357	408.906288	0.006880	25.0
1719	-0.520998	93.563357	405.337029	0.007897	27.0
1720	-0.537512	93.065592	407.105858	0.008942	25.2
1721	-0.544653	94.065444	403.568343	0.009092	26.2
1722	-0.549766	95.065443	400.091273	0.009532	25.4
1723	-0.538957	96.001776	396.889449	0.008538	24.7
1724	-0.538867	96.789685	394.234611	0.007206	24.8
1725	-0.527004	97.789685	390.915850	0.008272	25.0
1726	-0.540685	98.779502	387.685455	0.011335	25.2
1727	-0.549473	97.812074	390.842184	0.006684	24.7
1728	-0.533893	98.756822	387.758874	0.008102	25.0
1729	-0.526424	97.789532	390.916354	0.008315	24.7
1730	-0.540100	96.822105	394.126132	0.010358	24.8
1731	-0.548626	97.822101	390.809202	0.007180	26.6
1732	-0.535294	98.822101	387.547624	0.009592	27.0
1733	-0.552364	99.821461	384.342072	0.008820	27.6
1734	-0.539843	98.854034	387.444371	0.009973	25.4
1735	-0.539239	99.854034	384.238484	0.006812	24.8
1736	-0.515230	98.886606	387.339104	0.007370	25.1
1737	-0.539014	99.886606	384.134952	0.012621	25.7
1738	-0.520199	98.919400	387.233181	0.009181	26.1
1739	-0.501991	99.919118	384.031668	0.008372	26.2
1740	-0.547384	98.951691	387.128938	0.009947	24.6
1741	-0.580122	97.984263	390.276574	0.007352	26.6
1742	-0.534104	98.984263	387.023842	0.007986	27.3
1743	-0.535986	99.860113	384.219155	0.007342	26.6
1744	-0.537644	98.894018	387.315160	0.011113	25.6
1745	-0.540459	97.926590	390.465837	0.007702	26.9
1746	-0.558166	98.926590	387.209964	0.006887	25.0
1747	-0.517242	98.892610	387.319706	0.007835	24.5
1748	-0.541823	99.890789	384.121661	0.009857	27.4
1749	-0.531742	100.890789	380.970302	0.008464	26.8
1750	-0.555701	101.890789	377.870230	0.007390	24.8
1751	-0.532923	102.672401	375.482082	0.010934	25.0
1752	-0.524458	101.709665	378.427979	0.009303	24.6
1753	-0.543984	100.742238	381.435164	0.007034	25.2
1754	-0.540851	101.307853	379.671211	0.010308	24.8
1755	-0.537385	102.307844	376.592188	0.009946	24.8
1756	-0.543835	103.307844	373.562675	0.007941	24.6
1757	-0.544317	104.307844	370.581516	0.008136	24.8
1758	-0.549486	105.307827	367.647609	0.013353	24.9
1759	-0.540480	106.307827	364.759745	0.010135	25.2
1760	-0.533295	107.307827	361.916896	0.008619	24.7
1761	-0.506830	106.351734	364.633987	0.007129	25.2
1762	-0.530491	105.384307	367.425132	0.008167	24.8
1763	-0.536845	106.383582	364.542822	0.011208	25.0
1764	-0.538360	107.383579	361.703350	0.009531	24.7
1765	-0.538291	106.416153	364.449638	0.009183	25.4
1766	-0.548291	105.449279	367.236342	0.010150	24.7
1767	-0.562489	106.449279	364.354911	0.007480	25.1
1768	-0.551406	107.445916	361.527808	0.010511	24.7
1769	-0.541641	106.478500	364.271393	0.007213	25.4
1770	-0.548988	107.478500	361.436122	0.011389	24.9
1771	-0.533614	108.473673	358.658014	0.009640	25.0
1772	-0.530642	108.557643	358.425558	0.011395	25.2
1773	-0.537932	107.590216	361.122113	0.009237	26.0
1774	-0.538115	106.622792	363.859541	0.009807	27.5
1775	-0.548092	105.655762	366.637649	0.009461	31.1
1776	-0.538080	104.749645	369.279536	0.008706	28.8
1777	-0.530287	105.749645	366.366080	0.009400	27.4
1778	-0.519726	104.782226	369.183884	0.009036	28.7
1779	-0.545991	103.814798	372.045392	0.007522	31.1
1780	-0.541431	104.814798	369.088305	0.008145	29.3
1781	-0.550222	105.814797	366.177857	0.008348	28.9
1782	-0.559730	104.876244	368.908136	0.006081	33.8
1783	-0.539853	104.108734	371.171292	0.008840	35.6
1784	-0.522812	103.141307	374.063813	0.007249	30.2
1785	-0.557800	104.141307	371.074681	0.010191	30.2
1786	-0.542907	103.173880	373.965690	0.007951	28.5
1787	-0.541598	104.173880	370.978121	0.009621	26.6
1788	-0.528324	103.206452	373.867619	0.008674	26.4
1789	-0.531182	104.206452	370.881611	0.006991	25.5
1790	-0.558589	103.239025	373.769600	0.008787	25.8
1791	-0.543657	102.382385	376.364671	0.007525	25.0
1792	-0.534487	101.414959	379.339022	0.010594	24.8
1793	-0.532734	100.447538	382.360741	0.010844	25.1
1794	-0.544904	101.447537	379.238096	0.006673	24.9
1795	-0.552768	102.421649	376.244939	0.006747	24.8
1796	-0.530112	102.793838	375.113748	0.007294	25.0
1797	-0.540722	101.852340	377.988492	0.012633	25.0
1798	-0.570196	102.852335	374.936578	0.010930	24.6
1799	-0.530983	102.126357	377.147281	0.007920	24.6
1800	-0.535786	101.201180	380.002635	0.008755	24.7
1801	-0.524195	102.201167	376.918270	0.009944	24.6
1802	-0.544633	101.233739	379.901415	0.012210	24.8
1803	-0.535392	102.233621	376.819007	0.007662	24.6
1804	-0.555344	101.739896	378.334773	0.007917	24.8
1805	-0.539145	102.739895	375.277275	0.009762	24.8
1806	-0.558780	101.772468	378.234399	0.006968	25.0
1807	-0.530811	102.772467	375.178516	0.006916	24.7
1808	-0.562588	103.772467	372.171614	0.006242	25.0
1809	-0.529490	104.488412	370.048277	0.010108	26.5
1810	-0.570365	105.488412	367.122726	0.007852	27.0
1811	-0.528797	104.521117	369.951860	0.009805	30.1
1812	-0.532950	103.678087	372.453345	0.007083	26.8
1813	-0.538034	104.678073	369.489837	0.007292	26.8
1814	-0.549081	103.710645	372.356108	0.010468	26.5
1815	-0.543654	102.743218	375.267197	0.007324	26.2
1816	-0.535220	101.775791	378.224162	0.008115	25.9
1817	-0.543859	100.808363	381.228097	0.011792	24.9
1818	-0.560603	101.807221	378.127364	0.009834	24.4
1819	-0.527055	102.807197	375.073274	0.007223	25.0
1820	-0.534968	101.839769	378.027172	0.007580	25.0
1821	-0.530378	100.992671	380.652135	0.008021	25.3
1822	-0.517333	101.983720	377.584696	0.008087	24.5
1823	-0.523876	102.610023	375.671563	0.008685	26.0
1824	-0.570696	101.725686	378.378579	0.007497	25.9
1825	-0.553644	100.872071	381.028814	0.012626	25.9
1826	-0.548886	101.761081	378.269482	0.007105	25.1
1827	-0.524984	101.740468	378.333008	0.011054	27.4
1828	-0.531843	100.773041	381.338679	0.007120	28.2
1829	-0.516334	101.773040	378.232637	0.006905	27.3
1830	-0.521773	100.805613	381.236707	0.011190	26.6
1831	-0.542847	99.846191	384.263419	0.007028	25.6
1832	-0.554992	100.840916	381.126244	0.007730	25.1
1833	-0.535005	101.655920	378.593798	0.008613	24.5
1834	-0.543509	102.655920	375.532126	0.009401	25.2
1835	-0.548224	101.688493	378.493285	0.007746	24.5
1836	-0.555712	102.686036	375.440690	0.007383	25.1
1837	-0.535093	103.686036	372.429601	0.009247	24.6
1838	-0.531294	104.686036	369.466427	0.010052	24.8
1839	-0.516751	105.686023	366.550071	0.009047	24.5
1840	-0.542508	104.718596	369.370739	0.008036	24.8
1841	-0.550034	103.751189	372.235094	0.008371	24.8
1842	-0.539354	102.783762	375.144283	0.011491	25.0
1843	-0.511902	102.849706	374.944536	0.007562	24.6
1844	-0.552865	103.849706	371.941368	0.008756	24.9
1845	-0.536536	102.882286	374.845928	0.011046	24.8
1846	-0.537185	103.882273	371.844374	0.010166	25.3
1847	-0.555126	104.882273	368.890468	0.010530	24.6
1848	-0.539515	105.882273	365.983124	0.007583	26.8
1849	-0.536100	106.882273	363.121249	0.009405	24.8
1850	-0.529065	106.225050	364.997071	0.009419	25.0
1851	-0.516746	107.225042	362.150558	0.010599	24.9
1852	-0.537300	108.225042	359.348078	0.008846	25.1
1853	-0.521230	109.225042	356.588639	0.008673	25.1
1854	-0.534166	110.196089	353.949351	0.006524	25.0
1855	-0.544662	109.228662	356.578728	0.007679	25.5
1856	-0.523118	110.227169	353.865523	0.009310	25.2
1857	-0.551183	111.193058	351.279949	0.009700	25.1
1858	-0.523698	112.191637	348.646293	0.009958	26.8
1859	-0.558068	113.191637	346.048170	0.010969	29.0
1860	-0.532171	112.224212	348.561044	0.009725	30.9
1861	-0.536943	113.156573	346.138616	0.007612	29.3
1862	-0.551015	112.189146	348.652815	0.009472	29.8
1863	-0.528977	111.221718	351.203805	0.007842	28.4
1864	-0.529648	110.254291	353.792400	0.006693	29.9
1865	-0.541985	111.254291	351.117309	0.009976	29.5
1866	-0.524713	110.286863	353.704624	0.010270	30.6
1867	-0.535499	109.467158	355.926897	0.009253	30.0
1868	-0.554652	110.462628	353.231722	0.007465	32.3
1869	-0.521416	111.428526	350.655346	0.010668	29.6
1870	-0.540133	112.428526	348.027307	0.007432	26.6
1871	-0.530283	111.461099	350.569119	0.009810	28.6
1872	-0.560968	110.493847	353.147860	0.008514	27.8
1873	-0.525038	109.526419	355.765299	0.009938	27.7
1874	-0.563104	108.558992	358.421827	0.007718	30.1
1875	-0.527933	107.591565	361.118327	0.007248	28.9
1876	-0.561167	106.624137	363.855707	0.012026	28.9
1877	-0.517774	106.078036	365.419330	0.009241	27.4
1878	-0.542899	105.110613	368.222544	0.007586	30.9
1879	-0.529468	104.143186	371.069111	0.007741	27.6
1880	-0.546477	103.175760	373.960028	0.008703	26.4
1881	-0.545038	104.175760	370.972548	0.007952	27.5
1882	-0.512404	105.175760	368.032423	0.012272	27.9
1883	-0.536803	106.175760	365.138535	0.008582	27.1
1884	-0.551765	107.173987	362.294812	0.009618	26.1
1885	-0.522367	106.206584	365.050056	0.012776	25.0
1886	-0.538396	105.239157	367.847599	0.008690	26.1
1887	-0.551638	106.179189	365.128691	0.007059	25.3
1888	-0.520873	105.257120	367.795261	0.006902	24.9
1889	-0.546636	104.289704	370.635168	0.007413	25.2
1890	-0.533979	103.322277	373.519306	0.009951	24.7
1891	-0.527161	102.354850	376.448682	0.012323	25.8
1892	-0.540345	103.354850	373.421469	0.010584	24.4
1893	-0.518683	104.354849	370.442556	0.009110	25.1
1894	-0.520289	103.387421	373.323686	0.010719	24.6
1895	-0.539427	103.087583	374.225763	0.008004	25.1
1896	-0.548084	102.120156	377.166275	0.008303	24.9
1897	-0.526514	103.120124	374.127654	0.008915	25.2
1898	-0.550090	102.802909	375.086265	0.011219	24.8
1899	-0.529516	103.802908	372.080839	0.011098	25.5
1900	-0.537041	104.802908	369.123190	0.007937	25.4
