1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
47	-0.603558	15.456072	1406.533441	0.003014	6.0
48	-0.592470	14.767358	1433.616796	0.002708	6.2
49	-0.597276	15.529879	1403.691605	0.003303	5.9
50	-0.583087	16.529879	1366.289630	0.002992	5.9
51	-0.591219	17.529878	1330.829154	0.002723	5.9
52	-0.584208	16.685068	1360.663179	0.003333	5.9
53	-0.593440	15.841431	1391.821198	0.002458	6.0
54	-0.583853	16.841431	1355.040845	0.003103	5.9
55	-0.595056	15.996618	1385.983009	0.002881	6.3
56	-0.606456	16.996618	1349.506526	0.003235	6.5
57	-0.596337	16.151806	1380.193594	0.002991	5.8
58	-0.596110	17.151806	1344.017230	0.002757	5.9
59	-0.591035	16.306993	1374.452343	0.003077	5.8
60	-0.602078	15.463134	1406.261017	0.002718	5.9
61	-0.607789	16.463134	1368.723821	0.002904	5.9
62	-0.613305	15.618322	1400.301320	0.002907	5.9
63	-0.585160	16.618322	1363.077402	0.002993	5.9
64	-0.587850	17.618322	1327.781270	0.002993	6.3
65	-0.588408	18.618322	1294.266946	0.003031	6.0
66	-0.600580	19.618322	1262.402829	0.003007	6.0
67	-0.580800	20.618322	1232.069967	0.003035	5.9
68	-0.600772	21.618320	1203.160634	0.002771	5.9
69	-0.593767	22.618320	1175.576797	0.002814	6.0
70	-0.559198	21.773507	1198.795421	0.002435	6.0
71	-0.615955	20.928695	1222.949689	0.004057	5.9
72	-0.608620	21.928695	1194.461759	0.003230	5.9
73	-0.587161	22.916403	1167.597549	0.002832	6.3
74	-0.589051	22.074510	1190.418297	0.002706	5.9
75	-0.569541	23.074510	1163.409073	0.003058	5.7
76	-0.592925	24.074510	1137.598275	0.003163	6.0
77	-0.591253	23.230960	1159.293959	0.003060	5.7
78	-0.600654	22.386147	1181.867663	0.003298	5.8
79	-0.603449	23.386147	1155.240714	0.003097	5.7
80	-0.601381	22.541335	1177.655319	0.002870	6.0
81	-0.587082	23.541335	1151.215713	0.003085	6.1
82	-0.598937	24.541331	1125.937338	0.003200	6.3
83	-0.575673	25.541331	1101.745134	0.003031	6.1
84	-0.604159	26.539543	1078.611218	0.002736	6.0
85	-0.607396	27.539543	1056.389929	0.003026	5.7
86	-0.597040	27.049435	1067.165190	0.003159	5.9
87	-0.617140	28.049435	1045.408259	0.002726	5.8
88	-0.624764	29.049322	1024.523068	0.003612	5.9
89	-0.568192	30.049322	1004.453790	0.003208	6.3
90	-0.601688	31.049322	985.155675	0.002930	5.9
91	-0.589293	32.049322	966.585114	0.003099	6.2
92	-0.609095	31.204509	982.227119	0.002862	6.4
93	-0.578189	32.204509	963.765768	0.002916	5.9
94	-0.625362	31.359697	979.315922	0.003173	5.8
95	-0.593190	30.514884	995.376103	0.003202	5.8
96	-0.604846	31.514872	976.422149	0.002795	5.9
97	-0.609290	30.670070	992.386586	0.002972	6.3
98	-0.594059	31.670070	973.545020	0.002896	5.8
99	-0.626413	30.825436	989.411539	0.003596	5.3
100	-0.565317	29.980624	1005.807322	0.002625	5.3
101	-0.605186	30.980624	986.457663	0.002712	5.2
102	-0.616946	31.980624	967.838448	0.002702	5.3
103	-0.577553	32.980623	949.909100	0.002820	5.4
104	-0.605105	33.980623	932.631938	0.002804	5.8
105	-0.602413	33.135814	947.185990	0.003115	6.0
106	-0.604529	32.291001	962.201556	0.003290	6.2
107	-0.611610	33.291001	944.478517	0.003334	6.2
108	-0.594080	33.758208	936.420059	0.003344	6.2
109	-0.576712	34.758208	919.625769	0.003774	6.7
110	-0.592786	33.913395	933.773708	0.002958	6.6
111	-0.592029	34.913395	917.073350	0.002984	6.4
112	-0.585405	34.068583	931.142262	0.002642	6.7
113	-0.610546	35.068583	914.535060	0.003289	6.3
114	-0.588195	36.065281	898.561858	0.002926	6.5
115	-0.613527	37.065281	883.086830	0.003011	6.4
116	-0.583453	36.220468	896.124871	0.002983	6.8
117	-0.603277	35.375656	909.553673	0.003768	6.4
118	-0.596116	36.375655	893.701070	0.002724	6.4
119	-0.593794	37.375655	878.391588	0.003364	6.3
120	-0.577319	38.375655	863.597788	0.002704	6.7
121	-0.605812	39.375655	849.294046	0.003794	6.5
122	-0.612359	38.530843	861.346525	0.002952	6.5
123	-0.581951	37.686030	873.746006	0.002478	7.0
124	-0.593061	38.686030	859.106969	0.002950	6.7
125	-0.600444	39.685911	844.952038	0.003219	6.4
126	-0.608445	38.841099	856.880730	0.002891	6.6
127	-0.607259	37.996297	869.150899	0.003280	6.9
128	-0.587826	37.151484	881.777740	0.002889	6.3
129	-0.614991	36.306674	894.776839	0.003129	6.5
130	-0.616531	37.306674	879.430794	0.003061	6.5
131	-0.623272	38.280167	864.988875	0.003359	6.3
132	-0.589681	39.203385	851.724284	0.002805	6.7
133	-0.620394	40.203384	837.807991	0.003073	6.4
134	-0.611924	39.358576	849.534370	0.002693	6.3
135	-0.592378	40.356153	835.721967	0.002977	6.7
136	-0.598193	41.356138	822.319761	0.003135	6.7
137	-0.586078	40.522762	833.458751	0.002789	6.3
138	-0.571489	41.522762	820.128266	0.002786	6.6
139	-0.593540	40.679210	831.344709	0.003204	6.4
140	-0.600143	39.835181	842.878800	0.003403	6.6
141	-0.596848	38.990369	854.748609	0.003732	6.6
142	-0.608647	39.990369	840.734124	0.003118	6.8
143	-0.612256	40.990369	827.171789	0.004042	6.5
144	-0.592265	41.990369	814.040071	0.003075	6.5
145	-0.572405	42.990369	801.318780	0.002637	5.9
146	-0.608884	43.988673	789.009559	0.003061	5.8
147	-0.588516	44.988673	777.052816	0.002841	5.6
148	-0.609649	45.988670	765.453088	0.002791	5.9
149	-0.616198	45.144014	775.227897	0.003044	6.2
150	-0.611167	44.299201	785.257456	0.003278	6.6
151	-0.596661	45.299200	773.413321	0.002728	6.3
152	-0.596676	46.299029	761.923092	0.002861	6.4
153	-0.601396	47.299029	750.767397	0.003471	6.2
154	-0.616335	46.454217	760.170185	0.003237	6.4
155	-0.585154	47.454217	749.065388	0.002897	6.6
156	-0.589483	46.609405	758.425321	0.002982	6.6
157	-0.618137	47.609405	747.371074	0.003059	6.4
158	-0.583895	48.609405	736.634434	0.002934	6.6
159	-0.578701	47.764592	745.684411	0.002753	6.4
160	-0.584227	46.919875	754.958461	0.002765	6.7
161	-0.605433	47.919875	744.004314	0.002478	6.5
162	-0.598493	48.813201	734.484077	0.002876	6.4
163	-0.586312	49.796281	724.285001	0.003571	6.4
164	-0.577910	48.951469	733.032280	0.003066	6.7
165	-0.589767	49.951469	722.700820	0.002952	6.8
166	-0.618763	50.951468	712.656545	0.003072	6.6
167	-0.589782	50.113024	721.058978	0.002770	6.4
168	-0.589598	49.268219	729.727963	0.002526	6.5
169	-0.587172	50.268185	719.489136	0.003871	6.5
170	-0.582042	51.268185	709.533315	0.002998	6.5
171	-0.607171	52.265883	699.871239	0.003025	6.6
172	-0.606873	53.265883	690.447379	0.002988	6.5
173	-0.597304	52.421071	698.391946	0.002899	6.6
174	-0.577946	53.421071	689.007615	0.002607	6.6
175	-0.588569	52.576258	696.918893	0.002555	6.4
176	-0.576861	53.576258	687.573843	0.003089	6.4
177	-0.608688	54.576258	678.476094	0.002721	6.7
178	-0.603153	53.751630	685.960758	0.002935	6.5
179	-0.579703	52.906817	693.801824	0.002590	6.5
180	-0.574583	53.906815	684.539641	0.002633	7.1
181	-0.591764	54.906815	675.521483	0.003098	6.5
182	-0.590072	55.906387	666.741558	0.002594	6.4
183	-0.600000	55.061575	674.147025	0.002827	6.6
184	-0.585352	56.040812	665.578192	0.003068	5.8
185	-0.589717	57.040812	657.049601	0.002849	5.9
186	-0.575419	58.040812	648.736812	0.002754	6.7
187	-0.591834	59.026855	640.743471	0.003505	6.4
188	-0.602066	60.026855	632.835680	0.002620	6.8
189	-0.570174	59.182042	639.503351	0.002846	6.3
190	-0.604179	58.337230	646.313016	0.004068	6.2
191	-0.559747	59.337230	638.268016	0.002842	6.2
192	-0.572894	60.337230	630.420835	0.002653	6.7
193	-0.582345	59.548079	636.597237	0.003102	6.4
194	-0.594040	60.548079	628.790833	0.003579	6.4
195	-0.584252	61.548079	621.173565	0.002543	7.0
196	-0.604880	62.543912	613.769254	0.003330	6.7
197	-0.572271	61.700164	620.031235	0.002867	6.4
198	-0.601594	62.700164	612.623469	0.002856	6.5
199	-0.593633	63.698662	605.401353	0.003165	6.5
200	-0.584066	62.855851	611.486064	0.002972	6.4
201	-0.583728	62.011039	617.709225	0.002575	6.5
202	-0.587435	61.176871	623.979518	0.003037	6.7
203	-0.601267	60.332060	630.460909	0.002982	6.5
204	-0.593211	61.332060	622.803370	0.003274	6.5
205	-0.594114	61.791816	619.344847	0.003405	6.3
206	-0.575056	60.947004	625.729825	0.002784	6.4
207	-0.595677	61.947004	618.186095	0.003050	6.2
208	-0.606727	62.947004	610.822090	0.003202	6.8
209	-0.611052	62.116121	616.928267	0.002887	6.2
210	-0.613486	61.271309	623.263266	0.003177	6.5
211	-0.589652	62.271309	615.778536	0.002667	6.6
212	-0.609824	63.271309	608.471440	0.003115	6.8
213	-0.602276	62.427188	614.627983	0.003141	6.4
214	-0.590344	61.582376	620.915588	0.002746	6.5
215	-0.582483	60.737563	627.333167	0.002717	6.6
216	-0.598797	59.892751	633.884791	0.002750	6.9
217	-0.602993	59.047938	640.574705	0.002898	6.5
218	-0.588798	60.047938	632.671053	0.003023	6.7
219	-0.588049	59.455364	637.330835	0.002923	6.5
220	-0.605334	58.610552	644.094069	0.002677	6.6
221	-0.599402	57.800156	650.718056	0.002785	6.2
222	-0.601933	58.800156	642.563712	0.002869	6.1
223	-0.597611	57.955344	649.439065	0.003293	6.3
224	-0.582086	58.955344	641.316542	0.002916	6.3
225	-0.599716	58.110533	648.165078	0.003030	6.3
226	-0.585659	57.265979	655.159310	0.002743	7.0
227	-0.580935	58.247516	647.044691	0.003060	6.5
228	-0.559483	57.408726	653.966554	0.002938	6.7
229	-0.594360	58.408683	645.731454	0.003204	6.5
230	-0.605101	59.408683	637.700836	0.002604	6.5
231	-0.601443	60.408683	629.867514	0.003198	6.6
232	-0.592994	59.563969	636.471676	0.002807	6.6
233	-0.595150	60.563969	628.668332	0.003125	6.9
234	-0.578364	61.563969	621.054014	0.002960	6.4
235	-0.612536	62.562796	613.630554	0.003489	6.5
236	-0.593238	61.717983	619.897665	0.002802	6.7
237	-0.586422	62.711194	612.542747	0.002810	6.4
238	-0.593295	61.866381	618.787544	0.002803	6.5
239	-0.596326	62.833458	611.649405	0.002545	6.5
240	-0.581268	63.833458	604.439403	0.002793	6.4
241	-0.604289	64.833458	597.397401	0.002689	6.9
242	-0.594422	64.323775	600.965961	0.002780	6.3
243	-0.602468	63.478963	606.975783	0.002958	6.6
244	-0.603462	62.634150	613.107020	0.002742	6.6
245	-0.593859	63.521661	606.669151	0.003288	6.6
246	-0.612517	64.521661	599.575403	0.003388	6.5
247	-0.596815	65.521661	592.645631	0.002384	6.4
248	-0.593707	64.676849	598.489385	0.002786	6.7
249	-0.598853	65.563359	592.360153	0.002891	6.6
250	-0.590654	64.718546	598.198251	0.002846	6.5
251	-0.585542	65.718546	591.300093	0.002795	6.3
252	-0.603056	66.601308	585.341542	0.003136	6.6
253	-0.607078	65.845689	590.434425	0.002728	6.6
254	-0.600197	66.845689	583.713157	0.003033	6.4
255	-0.594997	66.190150	588.101805	0.003042	6.4
256	-0.603542	67.190150	581.433239	0.002795	6.7
257	-0.604763	66.345637	587.054903	0.002782	6.4
258	-0.609902	65.593365	592.154892	0.002817	6.5
259	-0.611328	66.593329	585.394862	0.002889	6.6
260	-0.602341	67.593329	578.787200	0.003006	6.6
261	-0.588763	68.593329	572.327040	0.003051	6.6
262	-0.605228	69.593329	566.009499	0.002748	6.5
263	-0.589534	70.593329	559.829906	0.002818	6.6
264	-0.603040	69.748529	565.041499	0.003171	6.5
265	-0.602043	70.748529	558.882910	0.003335	6.4
266	-0.602515	71.748529	552.857122	0.003400	6.4
267	-0.577404	70.903718	557.939175	0.002641	6.4
268	-0.603910	70.095230	562.890994	0.002747	6.6
269	-0.607846	71.095230	556.778942	0.002826	6.5
270	-0.590468	70.250417	561.933700	0.003421	6.4
271	-0.573216	69.405605	567.184798	0.002739	6.9
272	-0.605478	70.405605	560.979655	0.002607	6.5
273	-0.585048	71.405605	554.908815	0.003733	6.4
274	-0.577800	72.405605	548.967964	0.002625	6.3
275	-0.600716	71.560792	553.978454	0.002670	6.5
276	-0.592495	72.560792	548.057401	0.002762	6.9
277	-0.599040	73.560792	542.261581	0.002848	6.6
278	-0.611921	74.560792	536.587061	0.002850	6.5
279	-0.600133	75.551035	531.083740	0.002889	6.6
280	-0.605485	76.551010	525.639707	0.002869	6.4
281	-0.572656	76.563985	525.569807	0.002692	6.6
282	-0.579875	77.563985	520.237536	0.003049	6.4
283	-0.587127	76.719172	524.735151	0.002695	6.4
284	-0.584364	77.719172	519.419718	0.003005	6.9
285	-0.612133	78.719172	514.210893	0.002921	6.5
286	-0.591055	79.719172	509.105501	0.003149	6.9
287	-0.594146	80.719172	504.100490	0.003100	7.1
288	-0.609210	79.874360	508.322277	0.003740	6.4
289	-0.594338	80.874360	503.332580	0.003402	6.4
290	-0.602718	81.874360	498.439888	0.002981	6.4
291	-0.594325	81.030252	502.563540	0.003006	6.5
292	-0.591635	80.185439	506.759518	0.003060	6.9
293	-0.586794	79.340627	511.026153	0.002746	6.3
294	-0.594251	80.340627	505.983495	0.003400	6.6
295	-0.621056	79.495814	510.237018	0.002660	6.4
296	-0.614345	80.495814	505.209845	0.003214	6.6
297	-0.596779	79.717683	509.113030	0.002711	6.5
298	-0.620978	80.717683	504.107872	0.003232	6.5
299	-0.581253	79.918949	508.097685	0.003232	6.5
300	-0.599833	79.074137	512.386978	0.002664	6.8
301	-0.615561	80.071563	507.330482	0.003711	6.8
302	-0.586148	79.677513	509.316161	0.003393	6.7
303	-0.617854	79.111866	512.193876	0.003237	6.4
304	-0.618549	78.267053	516.552904	0.003741	6.4
305	-0.589555	77.422241	520.986763	0.002806	6.4
306	-0.590050	76.578604	525.491067	0.003326	6.6
307	-0.586381	75.733791	530.080378	0.002876	6.6
308	-0.598915	76.733771	524.656770	0.002723	5.9
309	-0.600150	75.888961	529.231440	0.002666	5.9
310	-0.600042	76.888959	523.825004	0.002817	5.5
311	-0.605284	77.888959	518.527901	0.003078	5.9
312	-0.588279	77.044157	522.995825	0.003054	5.9
313	-0.573930	78.044157	517.715394	0.002523	6.2
314	-0.614778	77.199344	522.169318	0.002924	6.2
315	-0.605247	76.354532	526.700542	0.003240	6.2
316	-0.610053	77.354532	521.345419	0.003307	6.3
317	-0.595745	76.548854	525.651327	0.003062	7.0
318	-0.602583	77.548854	520.317411	0.002838	6.4
319	-0.596452	78.548850	515.090677	0.004013	6.4
320	-0.602031	79.332733	511.066358	0.002887	6.5
321	-0.575930	80.332733	506.022910	0.003150	6.4
322	-0.602092	79.509822	510.165909	0.002892	6.3
323	-0.589714	78.665023	514.490268	0.003758	6.4
324	-0.584839	77.820553	518.886842	0.002921	6.5
325	-0.598010	76.992745	523.270214	0.002955	6.6
326	-0.595389	76.147933	527.820647	0.002583	6.4
327	-0.592055	75.303120	532.450917	0.002634	6.4
328	-0.608299	74.458308	537.163144	0.002527	6.5
329	-0.593646	73.616817	541.940492	0.002634	6.8
330	-0.594760	74.614815	536.283887	0.002626	6.5
331	-0.573190	73.770092	541.063993	0.003696	6.7
332	-0.581685	74.770092	535.414380	0.002855	6.8
333	-0.612140	73.927290	540.168003	0.002694	6.8
334	-0.604606	74.927290	534.536988	0.003118	6.5
335	-0.624174	75.247512	532.758548	0.003065	6.6
336	-0.599451	76.246906	527.283452	0.003204	6.5
337	-0.623322	77.246906	521.916530	0.002469	6.4
338	-0.593111	78.246905	516.657767	0.003105	6.4
339	-0.608421	77.666970	519.694529	0.003108	6.4
340	-0.603471	78.666970	514.480218	0.002808	6.7
341	-0.559090	77.822158	518.878415	0.002564	6.6
342	-0.601214	78.822158	513.680387	0.003122	6.4
343	-0.595884	78.965159	512.945560	0.002947	6.6
344	-0.573061	78.120347	517.317446	0.002748	6.6
345	-0.598165	79.118976	512.157500	0.003301	6.4
346	-0.585756	78.274164	516.515906	0.002698	6.3
347	-0.616233	77.429351	520.949127	0.002885	6.8
348	-0.599023	78.429230	515.710367	0.003092	6.4
349	-0.605535	79.429230	510.575304	0.003001	6.8
350	-0.598611	78.584494	514.906311	0.003041	6.6
351	-0.615390	79.584494	509.787169	0.002527	6.4
352	-0.586262	80.584494	504.768813	0.002790	6.3
353	-0.605227	81.584494	499.848295	0.002780	7.1
354	-0.585217	80.901922	503.196442	0.003361	7.4
355	-0.570287	80.057110	507.403040	0.003431	10.6
356	-0.631527	81.057110	502.431284	0.003340	7.1
357	-0.610617	80.212297	506.625045	0.002823	7.4
358	-0.586309	81.212297	501.668450	0.002776	7.2
359	-0.589143	80.367484	505.849433	0.002601	7.1
360	-0.582428	81.313916	501.170190	0.002811	7.6
361	-0.603428	82.309890	496.338586	0.003209	7.2
362	-0.592431	81.600231	499.771628	0.003562	7.0
363	-0.596380	82.600231	494.947588	0.002922	9.9
364	-0.573342	81.755426	499.016808	0.002573	9.0
365	-0.600635	82.755425	494.207260	0.003233	8.8
366	-0.572598	81.910613	498.264300	0.002516	8.5
367	-0.593527	82.910613	493.469175	0.002849	8.1
368	-0.623495	83.591943	490.254630	0.003010	8.6
369	-0.588998	84.591943	485.611713	0.002941	8.6
370	-0.613755	83.747228	489.527842	0.003241	11.8
371	-0.593545	84.747228	484.898615	0.002831	10.0
372	-0.573743	83.902416	488.803658	0.002755	9.0
373	-0.599728	84.902377	484.188233	0.003224	11.0
374	-0.608535	84.057575	488.081745	0.003107	8.6
375	-0.581532	85.057531	483.479902	0.002742	12.0
376	-0.572282	84.212728	487.361989	0.002974	9.1
377	-0.611196	85.212728	482.773443	0.003322	7.6
378	-0.614898	84.367916	486.644194	0.002847	8.2
379	-0.591078	85.367916	482.069091	0.003480	8.4
380	-0.578408	86.367916	477.579211	0.002778	7.1
381	-0.589108	87.367916	473.172194	0.003290	8.2
382	-0.591226	88.367909	468.845797	0.003489	7.9
383	-0.599919	87.523109	472.495536	0.002857	8.2
384	-0.631720	88.523038	468.181723	0.002759	7.1
385	-0.597926	89.523038	463.945668	0.002699	7.9
386	-0.610399	90.523038	459.785580	0.003185	7.7
387	-0.592610	91.522974	455.699693	0.003249	7.0
388	-0.595791	90.678161	459.146927	0.002812	6.3
389	-0.607573	89.833349	462.646714	0.003299	6.1
390	-0.619364	90.833349	458.509784	0.002807	6.1
391	-0.618663	89.988555	461.999751	0.003259	6.0
392	-0.590773	89.143742	465.543331	0.002840	6.2
393	-0.596687	88.299239	469.140361	0.002771	5.6
394	-0.624919	87.454435	472.794724	0.003286	5.5
395	-0.585423	88.454435	468.475166	0.003013	6.1
396	-0.605150	87.611439	472.111273	0.003441	6.2
397	-0.615650	88.611438	467.804139	0.003146	5.8
398	-0.625218	89.611438	463.574882	0.004074	6.0
399	-0.569454	90.611438	459.421411	0.003184	5.6
400	-0.601965	91.611438	455.341707	0.002981	6.9
401	-0.590516	90.766626	458.783507	0.003653	6.2
402	-0.604323	89.921813	462.277734	0.003151	5.9
403	-0.595731	90.921813	458.147371	0.002622	6.0
404	-0.589733	90.077001	461.631878	0.003175	6.0
405	-0.611764	91.077001	457.512997	0.002643	6.1
406	-0.582285	92.077001	453.466966	0.002674	5.8
407	-0.611341	93.061452	449.553144	0.003148	6.0
408	-0.597788	94.028426	445.774024	0.003107	6.1
409	-0.585792	95.022932	441.953013	0.002848	5.9
410	-0.597633	96.022932	438.176377	0.002751	6.2
411	-0.591249	97.011610	434.505422	0.003031	5.8
412	-0.610377	98.011610	430.854472	0.002855	6.0
413	-0.575970	97.167026	433.933952	0.002753	7.6
414	-0.581628	96.322214	437.058615	0.002638	6.3
415	-0.611918	95.477565	440.227992	0.002858	7.6
416	-0.574843	96.477565	436.480655	0.002693	6.6
417	-0.599900	97.463944	432.846341	0.003235	5.7
418	-0.599694	98.463214	429.225726	0.002910	5.9
419	-0.596070	97.618716	432.281569	0.002813	5.7
420	-0.599704	98.618716	428.667741	0.003041	6.1
421	-0.596653	99.589355	425.217340	0.002939	6.0
422	-0.594893	98.745687	428.213208	0.002794	6.2
423	-0.609275	97.900874	431.255741	0.002652	6.0
424	-0.586949	98.900874	427.658972	0.003161	6.2
425	-0.588962	98.056063	430.693601	0.003008	6.2
426	-0.589896	97.211252	433.771606	0.002859	6.0
427	-0.590772	98.211252	430.132926	0.002654	5.9
428	-0.605079	99.210989	426.555718	0.002860	6.1
429	-0.586326	100.210989	423.036601	0.002621	6.1
430	-0.606990	101.210931	419.575272	0.003005	5.8
431	-0.593911	100.544573	421.875560	0.003056	6.1
432	-0.589027	100.461273	422.164887	0.002643	6.0
433	-0.592290	101.461273	418.717553	0.003179	6.0
434	-0.616226	102.461273	415.326064	0.002968	6.0
435	-0.633355	103.461273	411.989074	0.003051	6.9
436	-0.615781	104.461273	408.705279	0.003168	6.1
437	-0.596137	103.616460	411.476015	0.002696	6.8
438	-0.604514	104.616460	408.200362	0.002668	6.9
439	-0.585334	103.771916	410.963350	0.003042	5.9
440	-0.596566	102.927103	413.764892	0.002834	6.6
441	-0.598181	102.082291	416.604893	0.003407	7.3
442	-0.579618	103.058400	413.326987	0.003192	6.0
443	-0.623330	102.213587	416.160959	0.002879	6.4
444	-0.599301	103.213586	412.810595	0.002932	6.3
445	-0.575502	104.211680	409.519980	0.003021	6.0
446	-0.607235	103.366868	412.301809	0.003168	7.6
447	-0.612833	104.366868	409.013046	0.003429	6.3
448	-0.593900	105.366868	405.776335	0.002715	6.3
449	-0.595826	106.366868	402.590449	0.003254	7.1
450	-0.594407	107.366865	399.454208	0.002532	6.2
451	-0.604422	106.757431	401.359703	0.002761	6.0
452	-0.595042	105.913931	404.027234	0.002869	6.7
453	-0.584352	105.069118	406.734696	0.003427	6.1
454	-0.598215	106.069118	403.533803	0.002720	7.2
455	-0.607137	107.064711	400.396676	0.002684	6.6
456	-0.580409	107.548634	398.889378	0.003776	6.1
457	-0.598752	106.759076	401.354536	0.002790	6.2
458	-0.600194	105.914263	404.026177	0.002917	6.7
459	-0.596961	106.594477	401.872290	0.002676	6.1
460	-0.611178	105.749664	404.550851	0.002802	6.5
461	-0.581204	105.338482	405.867505	0.002800	6.3
462	-0.603725	106.215146	403.070595	0.002703	6.5
463	-0.596890	105.371280	405.762168	0.003448	6.6
464	-0.606383	104.526469	408.493006	0.003157	6.1
465	-0.586560	105.526469	405.264488	0.003648	6.2
466	-0.586391	106.526463	402.086621	0.002981	6.8
467	-0.585418	107.526463	398.958187	0.002816	5.9
468	-0.617847	108.499429	395.960700	0.002727	6.0
469	-0.601607	109.499420	392.926533	0.002686	7.0
470	-0.576917	108.654666	395.486611	0.002842	6.6
471	-0.613107	109.654666	392.459650	0.003143	6.1
472	-0.571998	110.654666	389.478672	0.002777	6.3
473	-0.600763	109.809854	391.994051	0.003050	6.6
474	-0.568213	110.809103	389.022333	0.004336	6.5
475	-0.605928	109.964290	391.531802	0.002727	6.4
476	-0.619135	109.120548	394.070617	0.002959	6.2
477	-0.625048	108.275735	396.645855	0.003319	7.1
478	-0.594854	109.275735	393.601191	0.002766	6.5
479	-0.587837	110.275412	390.603875	0.003004	6.6
480	-0.568484	109.430600	393.133856	0.002236	6.8
481	-0.592291	110.430600	390.142666	0.003394	6.4
482	-0.617069	111.430598	387.196656	0.003150	6.1
483	-0.587257	112.424846	384.311363	0.002783	6.6
484	-0.602190	113.424829	381.452482	0.003317	6.4
485	-0.622271	113.873002	380.184944	0.003126	6.0
486	-0.603206	114.873002	377.386853	0.003589	7.1
487	-0.601540	115.871325	374.634237	0.002820	6.4
488	-0.593709	115.026513	376.960958	0.002980	6.0
489	-0.616594	114.181700	379.316760	0.002591	6.6
490	-0.575905	115.181700	376.531387	0.002523	6.1
491	-0.618238	114.336888	378.881806	0.002805	7.1
492	-0.604142	115.336888	376.102795	0.003189	6.8
493	-0.600905	114.753447	377.719208	0.002961	6.5
494	-0.593464	115.753447	374.957163	0.003135	6.9
495	-0.597524	116.753447	372.235219	0.002952	6.4
496	-0.598413	117.753447	369.552510	0.003041	6.8
497	-0.598134	118.753424	366.908252	0.002738	7.7
498	-0.609229	117.987753	368.929516	0.003123	6.4
499	-0.582811	117.142978	371.185603	0.002815	6.6
500	-0.590845	118.142978	368.517947	0.003296	6.9
501	-0.593163	118.116604	368.587812	0.003011	6.9
502	-0.604659	119.116604	365.957233	0.002412	7.1
503	-0.630127	120.116232	363.364892	0.003432	5.9
504	-0.587237	119.271420	365.553329	0.002701	7.0
505	-0.577251	120.234681	363.060149	0.002874	7.2
506	-0.605907	121.234681	360.507606	0.002939	6.5
507	-0.589863	120.389869	362.661660	0.002928	6.5
508	-0.582835	119.545056	364.841609	0.003658	7.3
509	-0.608293	120.533536	362.293533	0.002904	6.9
510	-0.594234	121.533536	359.751720	0.002857	6.6
