1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
68	-0.668630	0.077779	8.795092	0.012979	1.2
69	-0.663510	0.000000	8.827667	0.012643	1.2
70	-0.704648	0.000000	8.827667	0.013174	1.1
71	-0.661184	0.000000	8.827667	0.012517	1.2
72	-0.724520	0.000000	8.827667	0.010272	1.2
73	-0.679632	0.000000	8.827667	0.009302	1.1
74	-0.719966	0.000000	8.827667	0.011492	1.1
75	-0.670434	0.000000	8.827667	0.011007	1.1
76	-0.706805	0.000000	8.827667	0.012180	1.2
77	-0.711615	0.000000	8.827667	0.014812	1.2
78	-0.703890	0.000000	8.827667	0.016507	1.2
79	-0.694763	0.000000	8.827667	0.012440	1.1
80	-0.726786	0.000000	8.827667	0.012652	1.3
81	-0.695245	0.000000	8.827667	0.013458	2.0
82	-0.684148	0.000000	8.827667	0.011318	1.2
83	-0.711252	0.000000	8.827667	0.009649	1.1
84	-0.709526	0.000000	8.827667	0.016163	1.2
85	-0.681074	0.000000	8.827667	0.013631	1.2
86	-0.714249	0.000000	8.827667	0.010337	1.2
87	-0.679494	0.000000	8.827667	0.006733	1.1
88	-0.719058	0.000000	8.827667	0.008906	1.2
89	-0.675094	0.000000	8.827667	0.010680	1.1
90	-0.715690	0.000000	8.827667	0.006977	1.1
91	-0.737767	0.000000	8.827667	0.011533	1.1
92	-0.689267	0.000000	8.827667	0.012575	1.1
93	-0.723337	0.000000	8.827667	0.011043	1.1
94	-0.728129	0.000000	8.827667	0.009541	1.1
95	-0.714225	0.000000	8.827667	0.007113	1.1
96	-0.718476	0.000000	8.827667	0.009160	1.1
97	-0.690567	0.000000	8.827667	0.008307	1.1
98	-0.719534	0.000000	8.827667	0.013746	1.2
99	-0.695079	0.000000	8.827667	0.008363	1.1
100	-0.735528	0.000000	8.827667	0.011047	1.1
101	-0.679547	0.000000	8.827667	0.009724	3.0
102	-0.714699	0.151104	8.764602	0.010355	1.2
103	-0.713995	0.852408	8.483322	0.009227	2.5
104	-0.700039	0.668280	8.555409	0.010142	1.3
105	-0.725344	0.484321	8.628665	0.010478	1.2
106	-0.739181	0.300075	8.703303	0.011007	1.5
107	-0.722418	0.115835	8.779241	0.015233	1.1
108	-0.695558	0.000000	8.827667	0.013455	1.1
109	-0.712467	0.000000	8.827667	0.016083	1.1
110	-0.707346	0.000000	8.827667	0.014102	1.1
111	-0.712508	0.000000	8.827667	0.017228	1.1
112	-0.702767	0.000000	8.827667	0.010299	1.2
113	-0.714670	0.000000	8.827667	0.013033	1.2
114	-0.705094	0.000000	8.827667	0.013606	1.1
115	-0.648553	0.000000	8.827667	0.013917	1.2
116	-0.679124	0.000000	8.827667	0.014870	1.1
117	-0.702660	0.000000	8.827667	0.009376	1.1
118	-0.678173	0.000000	8.827667	0.017634	1.1
119	-0.739972	0.000000	8.827667	0.012303	1.1
120	-0.719314	0.000000	8.827667	0.012402	2.0
121	-0.732080	0.000000	8.827667	0.010752	1.2
122	-0.717268	0.000000	8.827667	0.012990	1.1
123	-0.734494	0.000000	8.827667	0.012693	1.3
124	-0.712160	0.000000	8.827667	0.013365	1.6
125	-0.716056	0.000000	8.827667	0.015651	1.2
126	-0.738214	0.000000	8.827667	0.016554	1.1
127	-0.741804	0.000000	8.827667	0.011483	1.6
128	-0.729978	0.000000	8.827667	0.019989	7.0
129	-0.749394	0.000000	8.827667	0.012067	1.3
130	-0.744477	0.000000	8.827667	0.017740	1.1
131	-0.729944	0.000000	8.827667	0.009953	1.2
132	-0.737938	0.000000	8.827667	0.012908	1.2
133	-0.719145	0.000000	8.827667	0.017519	1.1
134	-0.725207	0.000000	8.827667	0.010732	1.2
135	-0.748302	0.000000	8.827667	0.010772	1.2
136	-0.710310	0.723242	8.533763	0.013436	1.1
137	-0.728556	1.723242	8.158211	0.008970	1.3
138	-0.755689	1.538995	8.224901	0.007681	1.4
139	-0.737197	1.354810	8.292667	0.011645	1.2
140	-0.717336	1.170651	8.361550	0.010837	1.1
141	-0.708445	0.986411	8.431618	0.010059	1.2
142	-0.725882	0.802164	8.502872	0.007434	1.1
143	-0.757715	0.617960	8.575324	0.012969	2.3
144	-0.734942	0.433714	8.649038	0.014708	1.2
145	-0.775323	0.249467	8.724031	0.011111	1.2
146	-0.741316	0.065220	8.800336	0.012801	1.2
147	-0.749634	0.000000	8.827667	0.009628	1.2
148	-0.777564	0.000000	8.827667	0.009838	1.1
149	-0.728070	0.000000	8.827667	0.015991	1.4
150	-0.760644	0.000000	8.827667	0.017279	1.2
151	-0.736296	0.000000	8.827667	0.012328	1.1
152	-0.751686	0.000000	8.827667	0.012631	1.1
153	-0.769916	0.000000	8.827667	0.007706	1.2
154	-0.738086	0.000000	8.827667	0.008248	1.1
155	-0.715862	0.000000	8.827667	0.011754	1.1
156	-0.778747	0.000000	8.827667	0.014705	1.2
157	-0.742680	0.000000	8.827667	0.015098	1.1
158	-0.739374	0.000000	8.827667	0.010813	1.2
159	-0.728540	0.000000	8.827667	0.010191	1.1
160	-0.765761	0.000000	8.827667	0.014435	1.2
161	-0.756680	0.000000	8.827667	0.012757	1.1
162	-0.742243	0.000000	8.827667	0.016975	1.1
163	-0.769083	0.000000	8.827667	0.009645	1.1
164	-0.725231	0.000000	8.827667	0.014966	1.1
165	-0.750690	0.000000	8.827667	0.016797	1.1
166	-0.785627	0.000000	8.827667	0.012171	1.1
167	-0.746942	0.000000	8.827667	0.016367	1.4
168	-0.753898	0.000000	8.827667	0.012354	1.5
169	-0.797695	0.000000	8.827667	0.009475	1.2
170	-0.770098	0.000000	8.827667	0.007903	1.2
171	-0.776414	0.000000	8.827667	0.010727	1.2
172	-0.750389	0.000000	8.827667	0.010078	1.4
173	-0.787101	0.000000	8.827667	0.010595	1.3
174	-0.746806	0.000000	8.827667	0.010801	1.3
175	-0.743604	0.000000	8.827667	0.012116	1.4
176	-0.786182	0.000000	8.827667	0.013477	1.4
177	-0.790651	0.000000	8.827667	0.009511	1.2
178	-0.771658	0.000000	8.827667	0.015733	1.1
179	-0.703113	0.000000	8.827667	0.008949	1.1
180	-0.743403	0.000000	8.827667	0.015560	1.1
181	-0.756350	0.000000	8.827667	0.015056	1.1
182	-0.747950	0.000000	8.827667	0.010379	1.2
183	-0.733682	0.000000	8.827667	0.013671	1.1
184	-0.757605	0.000000	8.827667	0.011827	1.1
185	-0.758909	0.000000	8.827667	0.007545	1.2
186	-0.763250	0.000000	8.827667	0.009693	1.1
187	-0.772462	0.017072	8.820496	0.008406	1.1
188	-0.774130	0.952373	8.444691	0.009476	1.1
189	-0.732763	0.769432	8.515657	0.013437	1.1
190	-0.768644	0.585186	8.588344	0.013159	1.1
191	-0.756284	0.400939	8.662284	0.011984	1.1
192	-0.770005	0.216692	8.737507	0.009598	1.2
193	-0.708061	0.032447	8.814049	0.012698	1.2
194	-0.761397	0.000000	8.827667	0.010434	1.1
195	-0.774753	0.000000	8.827667	0.010234	1.1
196	-0.794599	0.000000	8.827667	0.009943	1.1
197	-0.738001	0.000000	8.827667	0.004877	1.2
198	-0.785537	0.000000	8.827667	0.010417	1.3
199	-0.775903	0.000000	8.827667	0.012113	1.4
200	-0.740226	0.000000	8.827667	0.008975	1.9
201	-0.767507	0.000000	8.827667	0.009067	1.4
202	-0.742107	0.000000	8.827667	0.007358	1.3
203	-0.756397	0.000000	8.827667	0.011264	1.3
204	-0.746588	0.000000	8.827667	0.011241	1.4
205	-0.786427	0.000000	8.827667	0.012462	1.4
206	-0.798725	0.000000	8.827667	0.009847	1.3
207	-0.744731	0.000000	8.827667	0.011189	1.3
208	-0.753037	0.967501	8.438876	0.009758	1.4
209	-0.767012	1.965256	8.072238	0.013505	1.5
210	-0.777656	1.817756	8.124419	0.007820	1.4
211	-0.769456	1.633536	8.190546	0.011172	1.2
212	-0.794500	2.424231	7.914070	0.008441	1.2
213	-0.762954	2.240145	7.976758	0.013324	1.1
214	-0.794830	2.056110	8.040429	0.005974	1.4
215	-0.750083	1.871866	8.105198	0.010040	1.3
216	-0.779881	1.693229	8.169001	0.009383	1.2
217	-0.782071	1.509217	8.235782	0.009018	1.1
218	-0.782568	1.347167	8.295504	0.011537	1.2
219	-0.776462	1.173022	8.360656	0.008763	1.1
220	-0.751057	1.124999	8.378803	0.008251	1.1
221	-0.774584	1.257504	8.328922	0.013000	1.4
222	-0.736218	2.246553	7.974559	0.011059	1.3
223	-0.798880	2.062308	8.038268	0.009227	1.1
224	-0.730115	1.878062	8.103003	0.007706	1.1
225	-0.750769	1.698176	8.167220	0.013583	1.4
226	-0.792474	1.748539	8.149139	0.010309	1.1
227	-0.784348	1.564293	8.215680	0.007545	1.1
228	-0.750101	1.380179	8.283267	0.011232	1.2
229	-0.799230	1.195988	8.352005	0.009600	1.1
230	-0.756516	1.011743	8.421914	0.006735	1.2
231	-0.784726	1.994300	8.062042	0.011512	1.1
232	-0.710858	1.810077	8.127154	0.007962	1.1
233	-0.738298	1.677923	8.174514	0.008336	1.1
234	-0.787981	2.623385	7.847352	0.013090	1.1
235	-0.819392	2.464553	7.900471	0.007678	1.1
236	-0.754351	2.286358	7.960927	0.008812	1.1
237	-0.774751	2.206029	7.988485	0.006045	1.1
238	-0.702808	2.029226	8.049815	0.012377	1.2
239	-0.749862	2.456923	7.903040	0.007325	3.4
240	-0.765864	2.272702	7.965599	0.010926	1.2
241	-0.774995	2.088618	8.029108	0.006668	1.1
242	-0.748592	2.480303	7.895171	0.010199	1.1
243	-0.761677	2.299728	7.956359	0.006351	1.2
244	-0.784755	3.285004	7.633559	0.009816	1.1
245	-0.784287	3.103686	7.690982	0.012505	1.4
246	-0.764982	4.078125	7.392140	0.010203	1.2
247	-0.815962	5.077877	7.108746	0.008974	1.1
248	-0.780379	4.893630	7.159329	0.006130	1.1
249	-0.817987	5.862931	6.900997	0.008522	1.1
250	-0.776330	5.685545	6.946870	0.005112	1.1
251	-0.772657	6.632960	6.708692	0.007631	1.1
252	-0.777561	6.455869	6.751963	0.008162	1.2
253	-0.782362	7.368893	6.534658	0.009198	1.2
254	-0.763301	7.185426	6.577194	0.006604	1.1
255	-0.781880	7.006957	6.619106	0.011832	1.1
256	-0.780649	7.141520	6.587455	0.013376	1.2
257	-0.779659	6.957276	6.630868	0.006712	1.1
258	-0.774969	6.825951	6.662163	0.008217	1.2
259	-0.810113	7.819685	6.432444	0.006661	1.1
260	-0.784061	7.640375	6.472716	0.007215	1.2
261	-0.777700	7.888737	6.417069	0.007093	1.1
262	-0.757616	8.746699	6.231986	0.011403	1.3
263	-0.743376	8.562466	6.270824	0.011672	2.9
264	-0.803773	8.986081	6.182235	0.006953	1.1
265	-0.774972	9.239886	6.130347	0.011228	1.2
266	-0.799052	9.055641	6.167927	0.008307	1.1
267	-0.771493	8.871396	6.205971	0.012274	1.1
268	-0.777314	8.697615	6.242286	0.008736	1.1
269	-0.783461	8.513368	6.281256	0.008861	1.4
270	-0.750651	9.475437	6.082965	0.012566	1.2
271	-0.782477	9.291234	6.119956	0.010768	1.2
272	-0.792993	10.291233	5.924375	0.013873	1.5
273	-0.760119	11.175903	5.761486	0.013263	1.2
274	-0.757432	11.016843	5.790109	0.014516	1.2
275	-0.803126	10.886611	5.813757	0.009172	1.1
276	-0.795728	11.017742	5.789946	0.008508	1.1
277	-0.763045	11.895863	5.635390	0.011829	1.1
278	-0.753530	11.713984	5.666721	0.008162	1.4
279	-0.762131	12.179386	5.587234	0.011380	1.2
280	-0.747590	11.995140	5.618434	0.009743	1.8
281	-0.783258	11.810901	5.649982	0.008907	1.1
282	-0.797719	12.200875	5.583618	0.005972	1.1
283	-0.815516	12.016672	5.614770	0.014336	1.1
284	-0.780592	11.832426	5.646278	0.006978	1.1
285	-0.761496	12.794279	5.485574	0.006896	1.2
286	-0.779792	12.681069	5.504012	0.009027	1.2
287	-0.772130	13.066176	5.441791	0.010445	1.2
288	-0.756353	13.057638	5.443155	0.011527	1.1
289	-0.731678	14.042442	5.290185	0.007756	1.1
290	-0.783366	13.858808	5.318054	0.011530	1.1
291	-0.813048	13.674865	5.346265	0.013337	1.1
292	-0.720871	14.674602	5.196442	0.010575	1.1
293	-0.800637	14.490355	5.223419	0.006042	1.2
294	-0.808815	15.469235	5.083216	0.012069	1.2
295	-0.757758	15.285212	5.108996	0.010787	1.1
296	-0.758285	16.285179	4.971976	0.010261	1.1
297	-0.786786	16.100933	4.996667	0.006600	1.2
298	-0.780443	15.916740	5.021597	0.004775	1.1
299	-0.782760	16.589429	4.931733	0.008492	1.1
300	-0.790534	17.496313	4.815552	0.009044	1.2
301	-0.757844	17.323479	4.837270	0.011126	1.1
302	-0.753867	18.066726	4.745240	0.006635	1.1
303	-0.786925	17.901679	4.765373	0.011741	1.2
304	-0.770946	17.756233	4.783257	0.010518	1.1
305	-0.783681	18.756233	4.662942	0.007409	1.1
306	-0.789832	19.511723	4.575984	0.009578	1.1
307	-0.831142	20.113736	4.508980	0.009291	1.1
308	-0.778770	21.111185	4.402180	0.007117	1.1
309	-0.763131	21.050997	4.408481	0.011054	1.2
310	-0.804889	22.002766	4.310909	0.010225	1.2
311	-0.750457	21.894482	4.321791	0.005470	1.1
312	-0.779790	21.745809	4.336823	0.012127	1.6
313	-0.787512	21.561601	4.355593	0.013692	1.2
314	-0.793191	22.540888	4.257630	0.011535	1.1
315	-0.818804	23.540888	4.162041	0.005082	1.1
316	-0.757409	23.377019	4.177410	0.009742	1.2
317	-0.796113	24.375520	4.085485	0.011375	1.1
318	-0.747505	25.342053	4.000276	0.010426	2.3
319	-0.756932	25.157841	4.016241	0.005142	1.6
320	-0.765568	24.976518	4.032080	0.014747	1.2
321	-0.748131	24.792284	4.048302	0.009073	1.1
322	-0.726994	25.790472	3.961939	0.014275	1.2
323	-0.771729	25.625138	3.975988	0.008752	1.1
324	-0.759892	25.443031	3.991579	0.007457	1.1
325	-0.750472	26.442188	3.907514	0.008800	1.1
326	-0.783035	26.258175	3.922729	0.008756	1.1
327	-0.783573	27.239005	3.842969	0.009481	1.1
328	-0.783747	27.107137	3.853503	0.009410	1.1
329	-0.741607	28.090277	3.776328	0.010960	1.1
330	-0.817040	29.088802	3.701047	0.009209	1.1
331	-0.772817	30.088749	3.628607	0.007429	1.1
332	-0.780591	31.037723	3.562435	0.012324	1.1
333	-0.789600	30.853488	3.575092	0.009975	1.2
334	-0.757620	31.461642	3.533649	0.009979	1.3
335	-0.851409	31.277452	3.546099	0.011171	1.2
336	-0.780089	32.275451	3.479670	0.007758	1.1
337	-0.785698	32.091600	3.491720	0.009520	1.2
338	-0.823336	31.990815	3.498361	0.006478	1.2
339	-0.805781	32.979857	3.434263	0.005118	1.1
340	-0.774481	33.162143	3.422704	0.009185	1.1
341	-0.761959	33.395893	3.407996	0.006354	1.2
342	-0.805015	34.380180	3.347425	0.012682	1.2
343	-0.780937	34.271955	3.353980	0.010014	1.7
344	-0.765423	35.271953	3.294377	0.011278	1.1
345	-0.754986	36.135814	3.244568	0.011658	1.1
346	-0.827853	35.952546	3.255008	0.007938	1.1
347	-0.773024	36.906872	3.201365	0.006351	1.1
348	-0.798051	37.036103	3.194236	0.012438	1.1
349	-0.742666	36.851926	3.204405	0.023181	1.1
350	-0.779718	36.667679	3.214643	0.006577	1.2
351	-0.801690	36.483433	3.224947	0.009895	1.1
352	-0.772543	36.299308	3.235310	0.014398	1.1
353	-0.777079	36.115061	3.245746	0.007753	1.1
354	-0.796522	35.932600	3.256149	0.013761	1.1
355	-0.799177	35.924057	3.256637	0.010453	1.2
356	-0.776918	35.739860	3.267209	0.008067	1.1
357	-0.757548	36.329674	3.233596	0.005412	1.1
358	-0.774631	36.883725	3.202645	0.008410	1.3
359	-0.721656	36.700366	3.212822	0.008527	1.2
360	-0.810908	37.700171	3.158100	0.008414	1.2
361	-0.772737	37.519382	3.167857	0.004934	3.1
362	-0.749728	37.615669	3.162653	0.014239	1.1
363	-0.758235	37.441745	3.172065	0.005799	2.1
364	-0.800549	38.033730	3.140256	0.004391	1.2
365	-0.760643	37.898715	3.147454	0.008548	1.8
366	-0.789452	37.715533	3.157274	0.004920	1.2
367	-0.801256	37.771104	3.154288	0.009105	1.1
368	-0.760068	38.502256	3.115529	0.008751	1.1
369	-0.794424	39.497317	3.064285	0.008304	1.1
370	-0.797173	39.688866	3.054613	0.017966	1.1
371	-0.764680	39.627970	3.057681	0.007408	1.1
372	-0.744002	40.625062	3.008208	0.010934	1.2
373	-0.739361	40.616336	3.008634	0.008761	1.1
374	-0.797380	40.648476	3.007066	0.009835	1.1
375	-0.787379	40.567296	3.011031	0.007855	1.2
376	-0.769315	40.432113	3.017656	0.009836	1.1
377	-0.793694	40.564055	3.011189	0.010899	1.1
378	-0.798733	41.014368	2.989323	0.006020	1.1
379	-0.764479	41.931100	2.945777	0.007146	1.1
380	-0.834955	41.753446	2.954117	0.011771	1.1
381	-0.756423	41.569630	2.962795	0.006044	1.1
382	-0.774937	41.394146	2.971128	0.005441	1.4
383	-0.783981	41.484865	2.966815	0.006745	4.3
384	-0.780776	41.478017	2.967140	0.011239	1.3
385	-0.782760	41.293771	2.975916	0.007683	1.3
386	-0.777387	41.110019	2.984720	0.008669	1.2
387	-0.792522	40.926210	2.993579	0.006481	1.1
388	-0.786627	40.746828	3.002276	0.008652	1.1
389	-0.792423	40.632844	3.007828	0.008051	1.2
390	-0.786827	41.470826	2.967481	0.010880	1.1
391	-0.772102	42.441819	2.922063	0.008358	1.1
392	-0.779620	43.351522	2.880756	0.008662	1.2
393	-0.731887	43.167275	2.889027	0.011502	1.2
394	-0.769325	43.000522	2.896555	0.006935	1.1
395	-0.773095	42.816398	2.904912	0.006614	1.0
396	-0.776718	43.784141	2.861518	0.009838	1.1
397	-0.814939	43.975812	2.853077	0.007512	1.1
398	-0.786872	43.836106	2.859225	0.006854	1.1
399	-0.780323	43.653078	2.867319	0.008674	1.1
400	-0.789609	44.627662	2.824739	0.009190	1.1
401	-0.772530	44.450053	2.832404	0.007963	1.3
402	-0.779755	44.835202	2.815834	0.007946	1.1
403	-0.796877	45.829267	2.773949	0.010973	1.1
404	-0.788883	46.829246	2.733054	0.008869	1.4
405	-0.795318	46.644999	2.740498	0.008393	1.1
406	-0.758084	47.623004	2.701441	0.010679	1.4
407	-0.805063	48.036358	2.685266	0.006819	1.3
408	-0.765580	48.982556	2.648960	0.005882	1.2
409	-0.822160	48.801296	2.655839	0.007480	1.1
410	-0.758669	49.200752	2.640727	0.005774	1.1
411	-0.772444	49.021141	2.647501	0.010629	1.3
412	-0.800675	48.968512	2.649492	0.015976	1.5
413	-0.785174	49.968512	2.612159	0.007644	1.3
414	-0.779155	49.784753	2.618940	0.012672	1.3
415	-0.794546	49.724217	2.621181	0.008598	2.4
416	-0.817211	50.716283	2.584922	0.007237	1.8
417	-0.818344	50.534240	2.591500	0.014905	1.4
418	-0.782687	50.707040	2.585255	0.016921	1.4
419	-0.754122	50.522793	2.591915	0.010934	1.4
420	-0.784535	50.338547	2.598609	0.013230	1.3
421	-0.776840	51.338547	2.562686	0.009657	1.3
422	-0.771422	52.338547	2.527743	0.009764	1.4
423	-0.788295	52.154300	2.534110	0.008106	1.4
424	-0.817846	52.026752	2.538536	0.007490	1.2
425	-0.762335	51.882696	2.543553	0.010707	1.1
426	-0.781086	51.698487	2.549998	0.008059	1.1
427	-0.796983	52.697028	2.515448	0.011477	1.1
428	-0.786519	52.659186	2.516740	0.011209	1.1
429	-0.794716	52.476855	2.522985	0.012333	1.1
430	-0.799493	52.292636	2.529327	0.012190	1.1
431	-0.775212	52.108888	2.535684	0.007525	1.1
432	-0.801366	53.103600	2.501646	0.007875	1.1
433	-0.794283	53.572062	2.485931	0.010441	1.1
434	-0.791054	53.387985	2.492083	0.008216	1.1
435	-0.775213	54.369602	2.459626	0.006476	1.1
436	-0.769271	54.221019	2.464484	0.009821	1.1
437	-0.806507	54.038066	2.470493	0.008794	1.2
438	-0.756769	53.857529	2.476451	0.004792	1.1
439	-0.796208	53.723776	2.480884	0.009832	1.1
440	-0.789348	54.712661	2.448481	0.007209	1.2
441	-0.787235	55.598089	2.420178	0.010230	1.1
442	-0.788050	56.474186	2.392810	0.009526	1.1
443	-0.767999	57.436474	2.363454	0.008459	1.0
444	-0.811103	58.105249	2.343473	0.009365	1.1
445	-0.785891	58.084706	2.344082	0.008630	1.1
446	-0.760392	57.900505	2.349554	0.008935	1.3
447	-0.785521	58.888901	2.320485	0.008874	1.2
448	-0.804961	59.887793	2.291829	0.007628	1.2
449	-0.811288	59.717120	2.296675	0.007689	1.1
450	-0.768567	59.946672	2.290162	0.011942	1.1
451	-0.762995	59.762426	2.295387	0.010933	1.2
452	-0.778651	59.578221	2.300634	0.007939	1.1
453	-0.788681	59.458479	2.304058	0.010493	1.1
454	-0.785995	59.312920	2.308234	0.006951	1.1
455	-0.775084	59.130405	2.313491	0.006741	1.2
456	-0.804253	60.028370	2.287853	0.012009	1.1
457	-0.774313	59.872863	2.292252	0.006379	1.1
458	-0.823847	59.688622	2.297486	0.015792	1.2
459	-0.798111	59.504378	2.302744	0.003962	1.2
460	-0.797602	60.496547	2.274710	0.005446	1.1
461	-0.800402	60.353622	2.278706	0.009034	1.3
462	-0.740653	60.182914	2.283498	0.008365	1.2
463	-0.799192	61.182169	2.255733	0.006147	1.3
464	-0.820858	61.574787	2.245007	0.014801	1.3
465	-0.776469	61.390707	2.250023	0.015004	1.3
466	-0.807770	62.380121	2.223324	0.006233	1.1
467	-0.795827	62.195978	2.228245	0.006680	1.3
468	-0.739045	62.124422	2.230163	0.008160	1.1
469	-0.775500	61.970495	2.234300	0.005434	1.1
470	-0.736963	61.786504	2.239266	0.006571	1.2
471	-0.777092	61.630655	2.243490	0.007968	1.2
472	-0.794999	61.446731	2.248494	0.007992	1.3
473	-0.766088	61.263740	2.253496	0.006739	1.1
474	-0.803069	61.083889	2.258434	0.011862	1.2
475	-0.773797	60.899801	2.263510	0.011005	1.2
476	-0.752604	60.715555	2.268613	0.006245	1.2
477	-0.765021	60.547474	2.273289	0.009332	1.1
478	-0.771775	60.868557	2.264374	0.009298	1.1
479	-0.807077	60.684313	2.269481	0.006046	1.1
480	-0.810348	60.554721	2.273087	0.007958	1.3
481	-0.796316	60.424146	2.276733	0.008101	1.1
482	-0.799559	61.413802	2.249393	0.010566	1.2
483	-0.779249	61.234530	2.254296	0.008701	1.1
484	-0.786375	62.165462	2.229062	0.007903	1.4
485	-0.821728	61.984695	2.233918	0.011105	1.2
486	-0.771653	61.800670	2.238883	0.007970	1.2
487	-0.779216	62.313342	2.225106	0.006083	1.4
488	-0.803520	62.655613	2.216002	0.009112	1.6
489	-0.781560	62.472186	2.220872	0.008304	1.4
490	-0.831896	63.447534	2.195221	0.009968	1.4
491	-0.762585	63.268859	2.199876	0.005321	1.4
492	-0.780544	63.119698	2.203776	0.010824	1.5
493	-0.729486	63.034412	2.206013	0.010244	1.4
494	-0.756141	62.850168	2.210860	0.007331	1.3
495	-0.763024	62.666072	2.215725	0.007821	1.4
496	-0.783290	63.661089	2.189684	0.011025	1.3
497	-0.821037	63.478318	2.194421	0.013434	1.2
498	-0.791577	64.478318	2.168749	0.012370	1.1
499	-0.791898	64.294071	2.173434	0.005464	1.1
