1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
452	-0.450469	41.962975	0.459064	0.032757	1.4
453	-0.459589	41.128586	0.465230	0.018023	1.4
454	-0.452490	40.174612	0.472485	0.022409	1.4
455	-0.466793	40.903763	0.466919	0.048629	1.4
456	-0.442403	39.985899	0.473947	0.026018	1.3
457	-0.475551	40.985896	0.466301	0.026017	1.3
458	-0.459103	40.163280	0.472572	0.030278	1.5
459	-0.453711	39.204902	0.480095	0.043456	1.5
460	-0.471905	38.325974	0.487208	0.021249	1.4
461	-0.444774	37.381644	0.495088	0.028120	1.4
462	-0.453051	36.598376	0.501821	0.032861	1.3
463	-0.477672	35.714710	0.509640	0.029045	1.4
464	-0.468261	36.592065	0.501876	0.023466	2.0
465	-0.490655	35.633686	0.510369	0.030903	1.5
466	-0.499852	36.628089	0.501562	0.023686	1.8
467	-0.459594	37.610505	0.493155	0.030808	1.3
468	-0.467582	38.610364	0.484883	0.021961	1.4
469	-0.415184	37.740619	0.492063	0.019213	1.3
470	-0.487084	37.838264	0.491246	0.031911	1.3
471	-0.457895	36.974522	0.498565	0.020436	1.4
472	-0.458700	37.967682	0.490168	0.042972	1.2
473	-0.451689	37.140573	0.497141	0.029390	1.3
474	-0.456812	38.140573	0.488735	0.029156	1.4
475	-0.479907	38.475650	0.485981	0.027288	1.4
476	-0.505890	39.475536	0.477946	0.042572	1.3
477	-0.468624	38.517141	0.485643	0.015023	1.3
478	-0.454656	38.756905	0.483694	0.038576	1.3
479	-0.456499	37.838998	0.491240	0.021608	1.3
480	-0.448788	36.880663	0.499373	0.024225	1.4
481	-0.439036	36.001732	0.507073	0.029896	1.3
482	-0.470310	36.998700	0.498357	0.022145	1.4
483	-0.484240	36.478965	0.502863	0.034273	1.2
484	-0.439164	37.476160	0.494288	0.051831	1.3
485	-0.473047	38.474882	0.485988	0.044465	1.5
486	-0.435553	39.474882	0.477952	0.043512	1.4
487	-0.472842	38.516500	0.485648	0.036791	1.5
488	-0.443583	39.515236	0.477633	0.048034	1.8
489	-0.460003	38.556841	0.485319	0.025211	1.3
490	-0.464467	37.744537	0.492030	0.023927	1.3
491	-0.471672	36.791627	0.500143	0.032029	1.3
492	-0.493291	35.833528	0.508574	0.020981	1.8
493	-0.458616	34.896714	0.517098	0.017673	1.5
494	-0.477789	33.964152	0.525871	0.020629	1.3
495	-0.451576	34.903448	0.517035	0.023969	1.3
496	-0.481764	34.387996	0.521847	0.021466	1.3
497	-0.487162	35.222034	0.514106	0.037981	1.3
498	-0.438981	36.222018	0.505121	0.024242	1.3
499	-0.451212	37.220459	0.496459	0.028974	1.4
