1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
54	-0.623435	1.449096	3.349589	0.014002	1.3
55	-0.601694	2.181881	3.243708	0.020385	1.2
56	-0.569162	3.176854	3.110216	0.009745	1.3
57	-0.602667	4.175442	2.986849	0.018248	1.3
58	-0.605248	3.295381	3.095043	0.020143	1.4
59	-0.556420	3.177629	3.110117	0.019110	1.4
60	-0.601458	2.279940	3.230045	0.025024	1.2
61	-0.568118	1.381295	3.359736	0.015422	1.2
62	-0.591543	0.482653	3.500278	0.016752	1.3
63	-0.578074	0.000000	3.580726	0.014137	2.8
64	-0.601185	0.433680	3.508275	0.017595	1.3
65	-0.572388	0.000000	3.580726	0.011014	1.3
66	-0.574444	0.854282	3.440756	0.012938	1.3
67	-0.626794	1.670399	3.316891	0.016059	1.6
68	-0.587725	0.818210	3.446444	0.020230	1.8
69	-0.590483	0.000000	3.580726	0.016091	1.5
70	-0.582601	0.000000	3.580726	0.033712	1.3
71	-0.641116	0.000000	3.580726	0.010379	1.3
72	-0.605185	0.000000	3.580726	0.018727	1.4
73	-0.598015	0.000000	3.580726	0.017315	1.3
74	-0.618627	0.550396	3.489275	0.017584	1.3
75	-0.588591	0.936326	3.427887	0.015444	1.4
76	-0.585690	1.912073	3.281905	0.014613	1.3
77	-0.584219	1.013611	3.415853	0.012240	1.2
78	-0.563517	1.749550	3.305351	0.017263	1.3
79	-0.524740	2.589194	3.187699	0.013892	1.3
80	-0.596161	1.690559	3.313944	0.018114	1.3
81	-0.572543	1.027737	3.413662	0.015336	1.3
82	-0.592574	0.679494	3.468496	0.020514	1.2
83	-0.590521	1.679300	3.315589	0.017439	1.2
84	-0.572032	2.329324	3.223207	0.007182	1.7
85	-0.540399	2.108410	3.254021	0.014584	1.4
86	-0.585834	2.572150	3.190004	0.018614	1.3
87	-0.576797	1.673538	3.316432	0.009637	1.3
88	-0.551150	2.663234	3.177725	0.019023	2.1
89	-0.603636	1.776292	3.301470	0.010678	1.5
90	-0.579344	2.032359	3.264765	0.011934	1.3
91	-0.613806	2.313546	3.225389	0.011435	1.3
92	-0.598993	3.136654	3.115396	0.011588	1.3
93	-0.557143	2.736382	3.167932	0.015446	1.3
94	-0.606413	3.688363	3.045777	0.011676	1.3
95	-0.582864	4.650049	2.931583	0.011508	1.2
96	-0.593812	5.518899	2.835534	0.008821	1.3
97	-0.566108	6.495517	2.734818	0.013032	1.3
98	-0.575686	7.345398	2.652820	0.016810	1.2
99	-0.585855	6.452793	2.739075	0.013167	1.3
100	-0.576187	7.376349	2.649927	0.033437	1.3
101	-0.593579	6.478241	2.736538	0.014972	1.3
102	-0.564762	7.367959	2.650711	0.014724	1.2
103	-0.577322	8.288629	2.567387	0.016851	1.3
104	-0.547843	7.390410	2.648614	0.016045	1.3
105	-0.609462	6.491830	2.735185	0.012553	1.3
106	-0.612925	7.463747	2.641790	0.015211	1.4
107	-0.591830	8.428410	2.555192	0.024283	1.3
108	-0.599978	7.529785	2.635675	0.023569	1.3
109	-0.583323	8.529785	2.546420	0.013396	1.4
110	-0.568646	7.631150	2.626344	0.009226	1.5
111	-0.560291	7.118234	2.674252	0.013379	1.3
112	-0.599436	6.805160	2.704363	0.014677	1.8
113	-0.591866	5.907290	2.794605	0.017686	1.3
114	-0.597453	5.028912	2.888912	0.015371	1.3
115	-0.575473	6.028800	2.782042	0.010623	1.4
116	-0.584969	5.470391	2.840731	0.013408	1.2
117	-0.591188	6.467341	2.737624	0.013814	1.2
118	-0.563117	5.572690	2.829794	0.012969	1.4
119	-0.582827	5.550137	2.832198	0.021970	1.3
120	-0.583495	4.776925	2.917154	0.013867	1.3
121	-0.593329	3.878294	3.022524	0.020021	1.3
122	-0.604651	2.979669	3.135792	0.014626	1.2
123	-0.602684	3.889962	3.021107	0.011793	1.2
124	-0.606947	2.997221	3.133498	0.008320	1.2
125	-0.594079	3.668859	3.048185	0.014081	1.3
126	-0.608295	4.242060	2.978966	0.023591	1.2
127	-0.584551	3.346868	3.088498	0.009958	2.0
128	-0.589310	2.773831	3.162942	0.013465	2.5
129	-0.570766	2.424564	3.210102	0.011411	1.3
130	-0.575883	3.423840	3.078764	0.011099	1.6
131	-0.594443	3.864677	3.024180	0.013863	1.4
132	-0.585757	4.448403	2.954812	0.016080	1.8
133	-0.594757	3.571227	3.060297	0.012066	1.6
134	-0.586366	4.522436	2.946241	0.009895	1.5
135	-0.608579	5.081101	2.883132	0.016884	1.3
136	-0.593491	5.976102	2.787476	0.013165	1.4
137	-0.594978	6.531872	2.731207	0.020700	1.3
138	-0.564842	5.636109	2.823057	0.014810	1.2
139	-0.577629	4.737466	2.921626	0.023171	1.3
140	-0.593710	5.332047	2.855655	0.012230	1.3
141	-0.564777	5.731753	2.812956	0.015014	1.3
142	-0.593583	6.728311	2.711858	0.016047	1.4
143	-0.588800	7.712760	2.618879	0.011836	1.3
144	-0.599245	8.710922	2.530896	0.015450	1.2
145	-0.596743	8.752212	2.527383	0.012825	1.3
146	-0.574103	9.743895	2.445860	0.015215	1.2
147	-0.615342	10.726261	2.370126	0.015243	1.2
148	-0.613833	10.511120	2.386308	0.011890	1.7
149	-0.565116	9.693867	2.449846	0.017144	1.5
150	-0.611647	10.212001	2.409177	0.007367	1.6
151	-0.572231	10.059185	2.421031	0.017537	1.5
152	-0.587273	11.054317	2.345870	0.011926	1.5
153	-0.600155	11.406944	2.320344	0.012206	1.4
154	-0.583367	10.533324	2.384628	0.026061	1.4
155	-0.567475	9.639787	2.454170	0.020215	1.3
156	-0.580818	8.741142	2.528324	0.008248	1.3
157	-0.578339	9.573559	2.459486	0.019822	1.3
158	-0.573566	10.573154	2.381620	0.019089	1.3
159	-0.620158	9.674509	2.451392	0.012692	1.3
160	-0.614521	9.280151	2.483318	0.007591	1.3
161	-0.552959	8.428551	2.555180	0.007743	1.4
162	-0.656119	8.630581	2.537758	0.012522	1.2
163	-0.575401	7.910252	2.600989	0.025887	1.3
164	-0.609793	8.876313	2.516885	0.013990	1.3
165	-0.608186	8.376590	2.559700	0.014689	1.4
166	-0.578900	7.482465	2.640054	0.014831	1.3
167	-0.588176	7.056427	2.680143	0.011419	1.3
168	-0.591135	8.054208	2.588102	0.023930	1.3
169	-0.587813	7.283857	2.658592	0.018318	1.2
170	-0.574138	6.869603	2.698110	0.015482	1.9
171	-0.603221	7.869055	2.604701	0.015187	1.5
172	-0.556387	6.970463	2.688381	0.019812	1.4
173	-0.574632	6.077091	2.777080	0.009953	1.4
174	-0.586872	6.676978	2.716888	0.016408	1.4
175	-0.591437	7.592345	2.629908	0.008355	2.0
176	-0.548077	7.056853	2.680103	0.012990	1.4
177	-0.550391	7.633794	2.626101	0.013456	1.2
178	-0.561407	6.809184	2.703972	0.019959	1.3
179	-0.564023	5.910548	2.794267	0.015908	1.3
180	-0.591974	5.376252	2.850869	0.013228	1.4
181	-0.591113	6.368174	2.747543	0.011984	1.4
182	-0.582992	5.477357	2.839983	0.015620	1.3
183	-0.591886	5.313757	2.857640	0.009139	1.3
184	-0.552074	6.243483	2.760119	0.016186	1.3
185	-0.549470	5.771598	2.808770	0.012689	1.2
186	-0.568519	6.667704	2.717799	0.009852	1.3
187	-0.583424	7.465972	2.641584	0.014778	1.3
188	-0.588340	8.453002	2.553059	0.018006	1.3
189	-0.592513	7.576537	2.631363	0.010184	1.3
190	-0.592908	6.683206	2.716277	0.011499	1.2
191	-0.566179	7.654570	2.624197	0.018094	1.4
192	-0.566815	8.649244	2.536161	0.014597	2.2
193	-0.585646	7.791542	2.611713	0.018167	1.9
194	-0.561696	6.901683	2.695008	0.018851	1.7
195	-0.590568	7.862458	2.605296	0.014439	1.5
196	-0.587226	6.966872	2.688726	0.015680	1.3
197	-0.594031	6.086381	2.776128	0.016105	1.3
198	-0.569775	6.474389	2.736922	0.012457	1.2
199	-0.593440	6.888930	2.696240	0.011702	1.4
200	-0.593155	7.876981	2.603986	0.019117	1.5
201	-0.573805	8.869902	2.517425	0.016786	1.4
202	-0.565671	7.971262	2.595512	0.014629	1.3
203	-0.558544	8.971090	2.508926	0.013362	1.3
204	-0.544829	9.535988	2.462512	0.015018	1.3
205	-0.545638	8.637486	2.537167	0.012162	1.3
206	-0.611485	7.792944	2.611586	0.015551	1.3
207	-0.550702	8.720954	2.530042	0.014390	1.2
208	-0.598076	9.699161	2.449424	0.020577	1.3
209	-0.573729	10.693488	2.372577	0.013432	1.4
210	-0.581336	9.799411	2.441451	0.012146	1.3
211	-0.610090	10.083225	2.419158	0.012359	2.0
212	-0.567832	11.077375	2.344183	0.016341	2.7
213	-0.607756	10.181853	2.411507	0.016331	1.4
214	-0.585939	10.906333	2.356750	0.016849	1.4
215	-0.561020	10.013560	2.424593	0.015831	1.4
216	-0.575175	11.013420	2.348866	0.013483	1.8
217	-0.547711	10.127002	2.415756	0.012860	1.3
218	-0.604325	9.907451	2.432917	0.017478	1.3
219	-0.613539	9.279197	2.483396	0.007106	1.3
220	-0.572994	9.014311	2.505313	0.007998	1.3
221	-0.556057	8.569501	2.543000	0.008967	1.3
222	-0.562143	8.590546	2.541192	0.011813	1.3
223	-0.568086	7.937430	2.598546	0.016129	1.4
224	-0.590052	8.775343	2.525420	0.015523	1.2
225	-0.591346	8.490747	2.549791	0.010930	1.3
226	-0.628255	7.761023	2.614484	0.011839	1.3
227	-0.563465	7.106206	2.675397	0.020823	1.3
228	-0.587569	7.615771	2.627755	0.010555	1.2
229	-0.574730	6.719449	2.712725	0.012683	1.3
230	-0.580869	6.061706	2.778659	0.012008	1.2
231	-0.566152	5.933632	2.791872	0.023272	1.2
232	-0.589251	6.710148	2.713636	0.018734	1.2
233	-0.595841	7.710148	2.619117	0.022539	1.3
234	-0.580644	8.705863	2.531327	0.009346	1.3
235	-0.580675	9.685055	2.450550	0.016072	1.3
236	-0.605197	8.791335	2.524064	0.015263	2.2
237	-0.595088	9.704446	2.449002	0.014764	1.3
238	-0.626103	8.996098	2.506834	0.013359	1.5
239	-0.578179	9.989990	2.426437	0.012718	1.5
240	-0.583073	9.364333	2.476433	0.014431	1.3
241	-0.537752	10.207228	2.409546	0.014436	1.2
242	-0.590840	9.524362	2.463450	0.016067	1.2
243	-0.598260	9.324871	2.479656	0.019681	1.3
244	-0.602415	10.324864	2.400497	0.014229	1.3
245	-0.605378	10.157234	2.413412	0.011503	1.4
246	-0.610975	11.102680	2.342336	0.010546	1.7
247	-0.586324	10.337011	2.399567	0.021819	1.4
248	-0.592830	9.439520	2.470317	0.009777	1.3
249	-0.550012	8.540935	2.545459	0.016323	1.3
250	-0.588970	7.659276	2.623767	0.012508	1.2
251	-0.599232	6.761004	2.708665	0.024206	1.3
252	-0.570076	5.862450	2.799270	0.017150	1.3
253	-0.604416	4.963804	2.896157	0.012190	1.4
254	-0.589116	4.255010	2.977439	0.020367	1.7
255	-0.567792	3.819709	3.029659	0.011610	1.4
256	-0.582547	4.819422	2.912352	0.014596	1.4
257	-0.552008	5.478242	2.839888	0.019752	1.5
258	-0.621329	4.582423	2.939333	0.011827	1.3
259	-0.535317	3.685763	3.046098	0.020787	1.3
260	-0.615796	2.789764	3.160824	0.011363	1.3
261	-0.595054	2.050578	3.262185	0.017186	1.2
262	-0.586811	1.163507	3.392750	0.015302	1.7
263	-0.590177	0.266327	3.535883	0.008930	1.4
264	-0.587911	0.000000	3.580726	0.021001	1.2
265	-0.585571	0.000000	3.580726	0.019485	1.3
266	-0.549437	0.000000	3.580726	0.015861	1.4
267	-0.600602	0.000000	3.580726	0.015925	1.2
268	-0.607447	0.000000	3.580726	0.011824	1.4
269	-0.604465	0.000000	3.580726	0.013859	1.3
270	-0.591702	0.000000	3.580726	0.008743	1.3
271	-0.614530	0.266683	3.535824	0.015331	1.3
272	-0.577188	0.964642	3.423468	0.015354	1.4
273	-0.598367	1.962884	3.274643	0.011585	1.4
274	-0.584305	2.863651	3.151037	0.017664	1.4
275	-0.576727	1.965300	3.274298	0.007805	1.6
276	-0.566937	2.561047	3.191507	0.009815	1.4
277	-0.599192	2.258580	3.233011	0.015754	2.5
278	-0.603817	1.999752	3.269394	0.017706	1.3
279	-0.613934	2.041408	3.263483	0.021029	1.4
280	-0.579816	3.031138	3.129076	0.014005	1.3
281	-0.575002	2.134300	3.250379	0.018431	1.2
282	-0.547099	3.134266	3.115705	0.015208	1.3
283	-0.590549	2.381593	3.216002	0.023249	1.2
284	-0.605016	2.463828	3.204731	0.012951	1.4
285	-0.607481	3.330006	3.090638	0.018360	1.3
286	-0.608299	4.328395	2.968812	0.012769	1.3
287	-0.595886	5.221999	2.867640	0.012367	1.3
288	-0.587568	4.816614	2.912669	0.015907	1.6
289	-0.588537	3.932039	3.016009	0.017942	1.6
290	-0.601420	4.931696	2.899743	0.007418	1.6
291	-0.605777	4.046292	3.002251	0.012634	1.3
292	-0.596460	3.271836	3.098045	0.012563	1.3
293	-0.611235	2.417108	3.211124	0.016210	1.3
294	-0.627324	3.136081	3.115470	0.015808	1.3
295	-0.609257	2.237771	3.235906	0.015137	1.2
296	-0.558601	1.495489	3.342681	0.022267	1.6
297	-0.584256	0.874671	3.437549	0.015106	1.4
298	-0.602088	0.000000	3.580726	0.008245	1.4
299	-0.556229	0.986404	3.420079	0.006861	1.3
300	-0.550137	1.494247	3.342866	0.016787	1.3
301	-0.596509	0.842567	3.442601	0.010097	1.3
302	-0.566600	0.000000	3.580726	0.014577	1.4
303	-0.576419	0.000000	3.580726	0.015222	1.4
304	-0.609687	0.000000	3.580726	0.018658	1.4
305	-0.596921	0.000000	3.580726	0.008291	1.3
306	-0.593922	0.000000	3.580726	0.015488	1.3
307	-0.583068	0.349636	3.522086	0.012151	1.3
308	-0.593590	0.323475	3.526407	0.018213	1.2
309	-0.579465	0.000000	3.580726	0.013862	1.3
310	-0.579980	0.999598	3.418028	0.013374	1.3
311	-0.575104	1.962191	3.274742	0.007942	1.3
312	-0.632523	2.671621	3.176599	0.018488	1.4
313	-0.598416	3.629244	3.053088	0.008606	1.3
314	-0.579727	2.754049	3.165576	0.011445	1.3
315	-0.592377	3.516841	3.067086	0.017291	1.2
316	-0.567772	2.646973	3.179910	0.015144	1.3
317	-0.569932	3.443038	3.076346	0.019675	1.4
318	-0.626719	4.392169	2.961356	0.015813	1.7
319	-0.599335	3.494540	3.069878	0.018123	1.4
320	-0.596344	2.603915	3.185711	0.012506	1.3
321	-0.585539	3.501858	3.068961	0.011624	1.4
322	-0.594548	4.351395	2.966119	0.016187	1.4
323	-0.621368	5.350206	2.853687	0.015996	1.3
324	-0.609373	6.348484	2.749522	0.017404	1.5
325	-0.595508	5.501884	2.837355	0.014381	1.3
326	-0.575755	4.603242	2.936942	0.019180	1.6
327	-0.582180	5.588242	2.828139	0.010044	1.3
328	-0.601606	5.622558	2.824494	0.010139	1.3
329	-0.558325	6.243359	2.760131	0.018530	1.3
330	-0.600035	6.992248	2.686288	0.015730	1.3
331	-0.577363	7.992235	2.593634	0.008490	1.3
332	-0.607305	8.989401	2.507394	0.017021	1.3
333	-0.583917	8.668682	2.534499	0.009913	1.4
334	-0.557703	7.772306	2.613459	0.012203	1.4
335	-0.619053	6.917708	2.693461	0.016698	1.6
336	-0.599921	6.109536	2.773756	0.016640	1.3
337	-0.607137	5.210926	2.868851	0.013763	1.3
338	-0.583033	6.195049	2.765034	0.008036	1.3
339	-0.578010	6.958931	2.689489	0.016696	1.3
340	-0.576034	6.107784	2.773936	0.011533	1.5
341	-0.562331	6.457640	2.738591	0.012841	1.3
342	-0.576404	7.454869	2.642614	0.019109	1.2
343	-0.597695	6.567251	2.727702	0.015141	1.2
344	-0.554368	7.567024	2.632239	0.010350	1.3
345	-0.602551	8.558326	2.543962	0.013657	2.0
346	-0.575509	7.978856	2.594831	0.019699	1.4
347	-0.562323	8.950960	2.510612	0.019375	1.3
348	-0.607379	8.080399	2.585771	0.012956	1.3
349	-0.549609	7.430730	2.644858	0.012884	1.3
350	-0.597805	6.762629	2.708506	0.027949	1.2
351	-0.583526	5.865410	2.798962	0.011274	1.3
352	-0.583146	6.865331	2.698523	0.015767	1.4
353	-0.576346	6.798942	2.704968	0.018290	1.2
354	-0.577648	5.900350	2.795326	0.019265	1.2
355	-0.577944	6.899950	2.695175	0.013673	1.3
356	-0.575319	6.001623	2.784842	0.017946	1.3
357	-0.587616	5.324650	2.856458	0.023191	1.2
358	-0.600162	4.426526	2.957354	0.015889	1.3
359	-0.586870	3.527887	3.065704	0.018661	1.2
360	-0.602494	2.647253	3.179872	0.015077	1.3
361	-0.600092	3.645954	3.051018	0.014271	1.7
362	-0.585160	4.555242	2.942459	0.020204	1.3
363	-0.573542	5.125212	2.878264	0.012555	1.4
364	-0.599367	5.016650	2.890274	0.020050	1.3
365	-0.561076	5.141663	2.876452	0.015941	1.3
366	-0.587502	6.141663	2.770473	0.016030	1.4
367	-0.603053	5.829317	2.802727	0.016019	1.4
368	-0.626824	6.670207	2.717553	0.012058	1.3
369	-0.581224	5.772973	2.808625	0.017625	1.6
370	-0.579606	6.758564	2.708903	0.012724	1.3
371	-0.555009	5.867338	2.798761	0.014190	1.2
372	-0.565271	5.183772	2.871826	0.010165	1.4
373	-0.571041	6.182740	2.766287	0.012054	1.5
374	-0.549162	5.432635	2.844788	0.010972	1.4
375	-0.595324	6.297025	2.754705	0.012891	1.4
376	-0.568108	6.352855	2.749082	0.014910	1.3
377	-0.583229	7.267317	2.660148	0.009292	1.3
378	-0.578040	6.554066	2.729007	0.007021	1.3
379	-0.600002	6.115801	2.773115	0.018752	1.3
380	-0.562282	6.560764	2.728344	0.017244	1.3
381	-0.561227	6.161876	2.768411	0.008877	1.3
382	-0.570400	6.273399	2.757091	0.017817	1.2
383	-0.581347	7.024109	2.683234	0.016611	2.0
384	-0.559952	6.454442	2.738910	0.016273	1.5
385	-0.582642	7.454422	2.642656	0.011439	1.3
386	-0.562321	6.949358	2.690411	0.013029	1.3
387	-0.612859	6.533217	2.731074	0.021419	1.4
388	-0.544607	5.634982	2.823176	0.021505	1.4
389	-0.584757	4.809606	2.913460	0.021460	1.4
390	-0.568813	5.809604	2.804788	0.013303	1.3
391	-0.594545	4.911859	2.901963	0.013658	1.3
392	-0.578852	5.230371	2.866724	0.012876	1.3
393	-0.583042	6.194712	2.765069	0.017578	1.2
394	-0.597679	7.178506	2.668532	0.012734	1.3
395	-0.551925	6.288131	2.755603	0.014220	1.3
396	-0.603429	7.178388	2.668543	0.023602	1.3
397	-0.591429	6.279758	2.756449	0.005395	1.3
398	-0.587520	7.069535	2.678892	0.019707	1.3
399	-0.589803	7.461838	2.641967	0.010875	1.3
400	-0.557277	7.783675	2.612427	0.009680	1.3
401	-0.599108	8.755772	2.527081	0.012396	1.2
402	-0.586998	9.702184	2.449182	0.012496	1.3
403	-0.596856	10.686855	2.373074	0.013070	1.3
404	-0.584793	9.799162	2.441471	0.010305	1.3
405	-0.565125	8.955125	2.510263	0.010512	1.6
406	-0.587440	9.249713	2.485817	0.006519	2.6
407	-0.577228	10.045457	2.422101	0.025476	1.9
408	-0.569642	9.157270	2.493437	0.010592	1.3
409	-0.595843	9.825629	2.439374	0.015522	1.8
410	-0.602294	10.798626	2.364733	0.013594	1.4
411	-0.579410	11.797141	2.292738	0.018894	1.2
412	-0.554376	11.609295	2.305945	0.013173	1.2
413	-0.580877	12.601471	2.237856	0.012414	1.5
414	-0.605187	13.555967	2.176042	0.012005	1.5
415	-0.580674	14.529592	2.116412	0.011537	1.4
416	-0.586122	15.062758	2.085122	0.009175	1.3
417	-0.604653	15.083802	2.083906	0.012036	1.4
418	-0.595004	14.394785	2.124473	0.019423	1.6
419	-0.579431	13.537064	2.177233	0.018244	1.5
420	-0.609815	14.537050	2.115968	0.010136	1.5
421	-0.558173	15.536738	2.058072	0.016499	1.5
422	-0.575033	16.493332	2.005563	0.012015	1.2
423	-0.572154	17.403843	1.958014	0.009749	1.2
424	-0.604105	18.328508	1.911978	0.016373	1.3
425	-0.608566	19.326350	1.864668	0.012263	1.2
426	-0.596616	20.154953	1.827125	0.013703	1.5
427	-0.573276	19.928640	1.837228	0.019516	1.5
428	-0.584106	19.054447	1.877326	0.007580	1.2
429	-0.579239	18.226896	1.916931	0.013809	1.3
430	-0.563198	17.516542	1.952284	0.029163	1.2
431	-0.622942	16.627087	1.998434	0.009975	1.3
432	-0.558780	15.763153	2.045397	0.013272	1.4
433	-0.582335	14.869943	2.096330	0.015147	1.3
434	-0.574592	14.033130	2.146404	0.019225	1.6
435	-0.586008	15.012518	2.088031	0.020687	1.5
436	-0.581787	15.980956	2.033351	0.012623	1.6
437	-0.597568	15.265791	2.073448	0.015661	1.5
438	-0.568100	15.369912	2.067513	0.014047	1.5
439	-0.574013	16.333602	2.014144	0.011114	1.5
440	-0.597159	15.476450	2.061474	0.013781	1.5
441	-0.593926	16.177002	2.022628	0.016813	1.5
442	-0.585716	15.281606	2.072545	0.018749	1.6
443	-0.576064	16.091220	2.027306	0.010472	1.5
444	-0.569289	17.089148	1.974191	0.013553	1.3
445	-0.584276	16.196352	2.021576	0.029246	1.3
446	-0.602398	17.196351	1.968650	0.016417	1.2
447	-0.553026	18.191735	1.918651	0.015149	1.5
448	-0.579450	17.293110	1.963676	0.019232	1.6
449	-0.570368	18.293053	1.913703	0.014737	1.5
450	-0.574885	18.713469	1.893444	0.008450	1.5
451	-0.607209	19.353256	1.863425	0.014040	1.5
452	-0.584489	20.300733	1.820676	0.010587	1.4
453	-0.605414	20.551782	1.809676	0.013305	1.8
454	-0.577845	21.544670	1.767442	0.014424	1.4
455	-0.576834	22.540687	1.727011	0.010632	1.4
456	-0.617131	23.060767	1.706626	0.012676	1.3
457	-0.561161	22.164753	1.742052	0.016339	1.2
458	-0.578496	23.164486	1.702618	0.011637	1.4
459	-0.601192	22.730281	1.719524	0.011040	1.5
460	-0.592296	21.915687	1.752162	0.015141	1.5
461	-0.583690	21.032219	1.788991	0.012986	1.6
462	-0.603425	20.133808	1.828064	0.011841	1.5
463	-0.588159	19.387261	1.861856	0.012835	1.6
464	-0.587296	18.638866	1.897008	0.023988	1.3
465	-0.563081	17.740221	1.941012	0.014285	1.2
466	-0.605199	18.581060	1.899779	0.022666	1.6
467	-0.603978	19.156937	1.872534	0.015755	3.1
468	-0.569409	20.156435	1.827059	0.015776	1.5
469	-0.590273	21.065710	1.787566	0.013366	1.4
470	-0.604752	22.065282	1.746076	0.013242	1.3
471	-0.558933	21.529037	1.768092	0.012360	1.3
472	-0.599630	21.625053	1.764109	0.016508	1.4
473	-0.585454	22.611496	1.724207	0.020896	1.4
474	-0.578657	23.591674	1.686307	0.013167	1.3
475	-0.558181	24.588016	1.649452	0.016013	1.3
476	-0.601150	25.379403	1.621307	0.020523	1.3
477	-0.611651	26.379402	1.587087	0.011706	1.3
478	-0.598315	25.482467	1.617712	0.012974	1.3
479	-0.608086	25.064961	1.632374	0.013211	1.3
480	-0.586340	24.166461	1.664847	0.016970	1.3
481	-0.555921	25.166291	1.628791	0.014841	1.3
482	-0.589816	26.145453	1.594963	0.020818	1.3
483	-0.595457	26.065051	1.597688	0.017623	1.3
484	-0.602309	27.064742	1.564458	0.013130	1.2
485	-0.539741	26.168048	1.594199	0.013727	1.3
486	-0.568737	25.273283	1.625025	0.019150	1.3
487	-0.587790	24.436958	1.654936	0.013270	1.6
488	-0.563569	25.436707	1.619306	0.012662	1.6
489	-0.618550	24.546409	1.650959	0.010518	1.4
490	-0.592908	25.216954	1.627006	0.018381	1.4
491	-0.577840	26.194802	1.593295	0.012609	1.3
492	-0.581488	27.024735	1.565761	0.015022	1.2
493	-0.587101	26.139263	1.595172	0.009109	1.6
494	-0.608869	26.142745	1.595055	0.014916	1.6
495	-0.581401	26.608042	1.579465	0.019053	1.6
496	-0.607205	27.603073	1.547129	0.022936	1.4
497	-0.563205	28.509569	1.518802	0.010968	1.2
498	-0.596985	29.430688	1.491061	0.015028	1.3
499	-0.569114	29.636468	1.485002	0.030291	1.3
